,user_embed
150,"0.7994596975003142,0.6737234911944887,0.7114796806207739,0.3966833044991913,0.8181606322281825,0.35628557094217883,0.22677397380943756,0.2523008693833087,1.0204077772838163,0.2316514896760295"
151,"0.24595484272006504,0.13156600195219442,0.4166094660180955,0.3472803516302689,0.7387111862328064,0.6674502325554371,0.9804351669465888,0.6683185854907343,0.3902691079263311,0.3667622793815123"
152,"0.08147733542713202,0.012902237267988247,0.33539638054457477,0.12011693146076396,0.9808397983679984,0.7357803400027468,1.4540578385056755,0.8913320612861533,0.287675556701414,0.7446460188293778"
153,"0.43023831509452876,0.7375938329502464,0.48746280551468507,0.6160601767065637,0.5914607238636261,0.2922784316161682,0.8063380167609637,0.4467833033175077,0.6072801135220238,0.6289011656666751"
154,"0.7718006751907467,0.5696695834552205,0.5101441569770363,0.26508185864931494,0.4875014199472498,0.8443396031331571,0.6064284354367262,0.38684387604678805,0.7947601177485814,0.7997535260438937"
155,"0.9992041111470258,1.0185684539011075,0.6992602279017932,0.5743178186398823,0.7467197897735848,0.7964424155089116,0.12640138730320571,0.2599862584025349,1.0500516649951457,0.47758593697402585"
156,"0.6808137150869389,0.028086627386039946,0.2512274728595135,1.0575882031936354,0.5311864951940929,0.19422119540055455,0.256986225597494,0.6096128519857811,0.733155156873753,0.7683058764540541"
157,"0.6074760722971349,0.6360250395339387,0.4619333663402167,1.1413835385535682,0.5216267784964808,0.8689158675215634,0.5379142362977142,0.48155974217731545,0.5226792652163327,0.9374184306118659"
158,"0.5699186122070498,0.6533751127265133,0.6018174211576981,0.30945110580914975,0.8823978446625284,0.5482672230726648,0.7842394880838781,0.26726155681561303,0.6788933966096616,0.621637097428792"
159,"0.41430467139223737,0.4447149095020308,0.610161930767161,0.6892813084137954,0.4753172422497553,0.67307715362718,0.4573731451581921,0.7369995461557252,0.21751123781161552,0.40588636003215717"
160,"0.3714441865227185,0.6652004886879325,0.3074941544963186,0.5288516881438344,0.6095393777579615,0.12541481848751893,0.9746499547412577,0.30598638416352636,0.7272358774830109,0.5378619018146932"
161,"0.5917016435207486,0.9339114736014315,0.743037509100913,0.37759953094888415,0.7155296661460735,0.9521916988665365,1.0166955144700258,0.37207473595489826,0.6614303398517356,0.4682792683110835"
162,"0.6029697407606912,0.6013296354534405,0.6492650463964609,0.650044601461651,0.6561788634658329,0.4189987565560036,0.6402975608152399,0.39981724763930926,0.8091247153533242,0.6004537056455956"
163,"0.5987014099247259,0.6167805703469337,0.6796602708054255,0.6327405126091766,0.6307306377761275,0.4413130169270436,0.6454816829525142,0.43170130288918984,0.7707217914087647,0.6151146461524474"
164,"0.6981222466431125,0.4275710979366136,0.574310231030641,0.4898614188980237,0.8611325259499368,0.7919930296735368,0.6841039100520173,0.6696860867863057,0.9523515344309446,0.4481823101320157"
165,"0.36508818317569003,0.4918108089876909,0.9728438686271047,0.06820422439645159,0.6483844730177786,0.4082018438547332,1.0826938859977338,0.9162248595109843,0.7867075732012181,0.667926128987313"
166,"0.7495424413571836,1.0556228026332442,0.47619325918516986,0.5980081307538857,0.9961790810874273,0.6237673601379378,0.7089550023779954,0.4829607275949191,0.6101439933442313,0.48976869458720573"
167,"0.3159825151836284,0.6052814404122734,-0.09718708434915042,0.4238309235027288,0.4925111430095292,-0.136047382359853,1.2607279932349396,0.24145918552675344,0.9416284038185357,0.32042955390723404"
168,"0.7510838087093901,0.5115758365940626,0.7682574260604138,0.7152937218128109,0.3879976761078215,0.35925347870836527,0.29294370064396497,1.164685094300422,0.29981604856975197,1.1182590714567762"
169,"0.7614848348998315,1.0060271397180744,0.5430159167528589,0.015450454320436749,0.6260842492985143,1.049029704867775,0.9714422868381893,0.03093922219639804,0.6302596531723421,0.0652090379236684"
170,"0.5499461338792846,0.741301029147493,0.21094498580137425,0.6556329859863441,0.30110412222983646,0.8642214140965871,0.6972718012065593,0.5523061803535705,0.6254209270494542,0.8065833356943132"
171,"0.3697460996680578,0.34909731358592516,0.8500495649326885,0.3355023714506315,0.7447114068160754,0.8717690237163396,0.6872801749405985,0.9684507572270208,0.5220409398627986,0.5703132093471058"
172,"0.8466464086409852,0.6339647791142337,0.42614436897618996,0.9407142923790451,0.7095437058664322,0.6402196282783966,0.8488721326347347,0.900866916967299,0.35320486233178505,0.4842650775302811"
173,"0.6118106548410296,0.16207078111728296,0.8249453756200503,0.4950895181687608,0.41841094467068285,0.7709648458055068,0.593535501898902,0.5832909325765326,0.5260550074730461,0.6116578090591858"
174,"0.2618956412266116,0.43098836925740763,0.46485399738340466,0.38700170417460683,0.8581784045861013,0.7542191472777257,0.5657245717402262,0.9560323695448701,0.7590338079143643,0.7328482397937197"
175,"0.7777659899148487,0.23874738763692008,0.39785647546234004,0.5540719150168057,0.657397369776821,0.6670481748486993,0.9785957938427884,0.7701048996933538,0.8552668602624096,0.6320920449637377"
176,"1.1362617847153935,0.6020131329405443,0.7686659675760353,0.32030468681794644,1.0055566454183862,0.356876269533838,0.6817734710603198,0.6402212089865167,0.5973674754609472,0.38738215236040224"
177,"0.37781969383419367,0.6089924101840424,0.6685331674589764,0.16836509688216791,0.6316644685517803,0.8325549701179007,0.6518598100107305,0.9928150169536062,0.4747244536412149,0.5224789867420221"
178,"0.19300676167048736,0.47338190299637856,0.9170507099921649,1.0096556451835108,0.6095036608769085,0.6806113570657571,0.7939389656267685,0.5590017893262822,-0.09451694303719956,0.3214546306556372"
179,"0.2157069846081236,0.9951842094909251,0.8104233714649817,0.7051991780073336,0.7668300147519553,0.7761791084795556,0.4177479954996007,0.4369643040929641,0.2815599890572981,0.8543219428361801"
180,"0.4713638928308325,0.36955344188745726,0.500045563002891,0.396929954301674,0.4657449268742442,0.6392057427103901,0.659618203264942,0.70410533091182,1.0038017248923008,0.9627920231673808"
181,"0.7264321448875734,0.781808947738435,0.21149639808841517,0.5339816907119338,0.7289769740667522,0.7914397109436623,0.4082691058238353,0.7429227666092243,0.631741564564068,0.49562541132871657"
182,"0.8198881580578012,0.247361594286506,1.195781813956686,0.6770293731837927,0.7427318341187662,0.7552025670397894,0.40809305016232833,0.6741324851594988,0.9304299012731319,0.5649531143781739"
183,"0.08874001835460832,0.7481250911123581,0.598385581750553,0.8395218147408761,0.8819756827033916,0.1270784646682343,0.48156416581201433,1.1544337913469689,0.6707701709380165,0.17786967487330252"
184,"0.17795138730672314,0.7191784269605452,0.6812340564760443,0.8398579401702257,0.8956583227351194,0.187451773250845,0.5688830682481772,1.0597196656492531,0.6189787185786738,0.2418599616450988"
185,"0.4065831243783598,0.5416861529655089,0.7264153933271839,0.3856936448231915,0.6544297018267864,0.48241285323538236,0.5613881974666827,0.44106416612076604,0.952675046634504,0.8812089836958924"
186,"0.3435007910757324,0.7694277146712243,1.080040361535611,0.5679126324091187,0.6931404702070086,0.7324247772683602,0.4464769923985518,0.5097114491186603,0.36397750340473134,0.8803397854260375"
187,"0.9889209225116617,0.7924866711962056,0.8032113452319111,0.37979401379981476,0.6715094346917341,0.14133001067625497,0.788156743050722,0.3664682241479913,1.130601354060365,0.7948374256967129"
188,"-0.13724501559437718,0.6190072632495653,0.6059138757995621,0.21442857731345805,0.6941125590894583,0.4767663551181163,0.6872773310756154,0.7673287787593291,0.8848350654158005,0.7527691339463661"
189,"0.0335855272352876,0.42181516767698546,0.8532694258916157,0.3879173240898907,0.47655352535416223,1.215352274770615,0.48754379139632964,1.1256726732735969,0.8714863021650003,0.19951389142529566"
190,"0.27479613752643056,0.4670526183784143,0.2869456264050331,0.38624834089146054,0.6927359054433895,0.22372021242018023,1.2054050835493892,0.4648796605454998,0.6000217075763906,0.5340054058645286"
191,"-0.07140276395701937,0.16002025096508482,0.8776358085505199,0.29679505780385634,0.4881294339103656,1.0693881802643397,0.25597227123458904,0.6772740854493131,0.3744330728250363,0.05754467439130878"
192,"0.288645999432825,0.662816670311945,0.7335638974367696,0.35784645995528785,0.45225171722302965,1.0231267500547496,0.7081894031411435,0.5987072731722184,0.41474163899137595,0.7696170218352366"
193,"0.3054636826183975,0.657242555535739,0.748390050430266,0.5583313102628533,0.43740254421772,0.561576794940452,0.5020134187090629,0.43000630142423707,0.40147553671899816,0.7306209721779235"
194,"0.5027010162568529,0.1838130999589023,0.84200715861757,0.7065354383730162,0.8775563250532287,0.517071992304156,1.2867018663532501,0.6504249141609092,0.5398111874544697,0.31234725772654404"
195,"0.5597011784310936,0.5910921896041148,0.8533545615168177,0.5548573083530759,0.589070157827585,0.7523408715998171,0.4748309236288882,0.67926272098374,0.6695302260672961,0.6283547059589593"
196,"0.5950284502355118,0.6076913998540763,0.8281450195730415,0.5316306179152682,0.528868704933688,0.7497092019372211,0.5589373434355398,0.7249524940451528,0.7249718915192059,0.539551188242901"
197,"0.5792453945473435,0.7531792457071474,0.45135695343348853,0.7808455540089525,0.438031101257189,0.13729769137066514,0.23177433671874675,0.6137154589207447,0.9881953756445613,0.5075454998407961"
198,"0.2233437297795513,0.5276629564056112,0.582081296679627,0.5018970132103967,0.3441509902152852,0.5589991616593404,0.4958871758823425,0.5195745412760833,0.5350514597782969,0.4938376861963668"
199,"0.41746057632832334,0.41566842084985833,1.0736890136255495,0.9525140294773577,1.113195424260334,0.7143656183926895,0.2658790318565503,0.39507961680969017,0.10387922274783573,0.7718404754770384"
200,"0.8207061288735593,0.6515027500581061,0.4794523175407243,0.7940974409713686,0.7513958307940394,0.6442519599401888,0.6057212366576973,0.6973860927057087,0.7999723519725291,0.7003450332660202"
201,"0.3868181673394814,0.9497163096752155,-0.039908033008995925,0.6359312605114824,0.439152942851571,0.070693970217996,1.3452418275540734,0.38953072594576205,0.20661423223624414,0.40256805661671285"
202,"0.5217443106688856,0.46007496725959757,0.6284684140326814,0.28172590165023376,0.5562016816727308,0.9230078779704025,0.5198878830889352,0.24101879617834412,0.8212060446042886,0.9315261636415182"
203,"1.0690096393512636,0.6053328771381269,0.9887362507635868,0.8098348171568619,0.6727408125066682,0.42891630485033877,0.5857560740164386,0.3370018610494516,1.034005404192967,0.48442757439073636"
204,"0.6296073172699053,0.06808294783478681,0.8583485562067403,1.0189107926772896,-0.06410212875149297,-0.12170051243553358,0.710863381627396,0.2693330625938618,0.8444261980862672,0.9336023377149791"
205,"0.5866811862465949,0.21628265168261676,0.6181598086114127,0.7974555941594417,0.16999230928365935,0.11952892768835506,0.5759105537739633,0.36340875496742825,0.6954497414915546,0.7256586269072901"
206,"0.5712868069498703,0.4858393776872956,0.46570109736737886,0.7742198781140653,0.7408815690987645,0.4577923417856254,0.7437297993549182,0.7091025206920575,0.5946983339750624,0.5593610122105944"
207,"0.8470924777780621,0.613287565166648,0.4337506768003105,0.6135258633867215,0.6881791563108699,0.17438207333780759,0.6634607655552599,0.7276729133512053,0.4549464558305855,0.8069258107942816"
208,"0.6382131201953479,0.25590810150234805,0.7333962112750932,0.3698938571533789,0.805208783628595,0.38444825922151454,0.6019982077852316,0.6526654479743546,0.3664789230205496,0.5367646980240971"
209,"0.41341746542168023,0.5684278230537202,0.7189846904897351,0.8415727879196071,0.48317132391382794,1.267437135293599,0.5076764780514282,0.9030374038175705,0.5404401691190682,0.22830778918800929"
210,"0.2756584786162614,1.0323733477044914,0.8851787552972712,0.6888482137714352,0.2673809416724909,0.2482887311660323,0.13580393767236643,0.56486159018459,0.6075378206304355,0.866250058152366"
211,"0.6476972505112916,0.5279098131038659,0.6403901337396994,0.6009370188809432,0.7874794673253108,0.6625885651110063,0.6258448778367008,0.5926782364377519,0.42515732265826117,0.788562516816009"
212,"0.6544928987039353,0.6098501493811366,0.44768847560121056,0.293538593597712,0.16123472318589976,1.3362773268908474,0.5825245487604764,0.5653185902616378,0.6426804806855482,0.20372280808316806"
213,"0.19236778398410362,0.3356415835102667,0.630480904352241,0.6518938960294972,0.6126772853062393,0.02214039795399463,0.6735678183479927,0.5479340411134251,0.35500639055480443,0.9127266263669056"
214,"-0.03181659368754631,0.32777404755842887,0.686680548376766,0.7237463593742802,0.9573177597621577,-0.4802589392010374,0.6350960356517014,0.6134827085804061,0.11075864402984865,1.2889119757043366"
215,"0.6598666603953889,0.5229841083683058,0.6176343379768748,0.467625148629727,0.3411111645046835,0.5297274314944315,0.5924367975367396,0.7440633000868572,0.7699593440627505,0.5888365107142113"
216,"0.6589723632346582,0.5264839767640926,0.6162092222774804,0.47214995182372377,0.3376758914064184,0.5233197404200874,0.5930907210896947,0.7450204947365198,0.7707526387454131,0.590223309804282"
217,"0.22544185543150097,0.6863737084271575,0.7347002292594846,0.7730046695080338,0.6551423314078005,0.43382808304161835,0.25484673032064886,0.4378209453837573,0.5705842867408449,0.5401834915575708"
218,"1.03193651998825,0.4826556964663563,-0.06013137459948134,1.0996018301439625,0.32161370453762134,1.0556969422062847,0.7416859300874246,-0.04792214407183761,0.7481245947374071,0.5759474421599083"
219,"0.5242729490172003,0.816714737792313,0.6858661442672271,0.9250132214450342,0.6245772540876172,-0.01065747626892634,0.6505112329656593,0.544313000928736,0.8606928947501185,1.2476712907844796"
220,"0.9834426116106616,0.6535112558820586,0.9151032628338924,0.32071334480630465,1.0947048240017592,1.03970557263484,1.0137336002537565,0.38331178204039995,0.9353215640684588,0.3227713260911142"
221,"0.7844920835865864,0.5246310809050573,0.7344498732008771,0.25389816809649335,0.8709326659220462,0.8304651519909926,0.8108662039976023,0.30897898946709557,0.7476588420555539,0.26323473088153876"
222,"0.4253146033314558,0.6543367877949121,0.5367236384730784,0.4167605716777838,0.5760031654503653,0.6967291866129282,0.43771117916726343,0.52552435686889,0.9289746130764447,0.6061953254875629"
223,"0.6700653248689191,0.3804817183723536,1.2831161368623638,0.5243299228637611,1.087321113693234,0.6558923137660891,0.5972703675134502,0.8284326075995929,0.5430025545020775,0.3086420718500116"
224,"0.588502954567578,0.7287768725291862,0.5547578655114822,0.24706710467030005,0.8162302856666998,0.5954296724038555,0.6706650606610963,0.7293613175526635,0.8132834616529748,1.0391072515812896"
225,"0.16106214557193985,0.5036850182569919,0.5446310475399653,0.8370751621427419,0.6027121514257318,0.7435756180887325,0.7073115830700808,0.47125642252914773,0.5028112195339333,0.5969092416769753"
226,"0.5442861024113477,0.5534657299473997,0.8874586305289555,0.6450178215525855,0.8228347366329622,0.5306334506589852,0.741118686553521,0.4375391204788401,0.46312974457334705,0.5860896264029312"
227,"0.7017689549940499,0.5467381447611301,0.7362287944605663,0.4785301431090879,0.7914747541047276,0.4267624781525355,0.531591639863119,0.34603115500577714,0.5437939206555712,0.8649320810289798"
228,"0.72593813919694,0.4859271243267977,0.47559429906025846,0.5414104078990895,0.19663682850283934,0.42294359847483054,0.38658367128082616,0.9515779570410551,0.743673294088726,0.645478110937889"
229,"0.8375377295411454,0.55696825483326,0.5129347515738863,0.8443656095531318,0.7796744560439796,0.6651663589530568,0.2990829763762808,0.2823363377361832,0.697243122616657,0.5446346189362559"
230,"0.3468206652896311,0.5862180574286008,0.8999402888684178,0.2995540080132055,0.8738108098157154,1.0035135648384872,0.647225060241874,0.32543439699917365,0.10067713391643877,0.5664587535382143"
231,"0.6623049823556363,0.578073083022382,0.46070940598801957,0.48760183379589683,0.4824045842734575,0.740166696745795,0.4934804442064499,0.5184187445253554,0.7681035003932721,0.7119449646812636"
232,"0.6096082717256162,0.5973907930031783,0.4799464983522403,0.4730573552979135,0.5051864315731261,0.7327682837890124,0.4831263466960477,0.5202290083296485,0.8085944155359875,0.6892492184495181"
233,"0.8547427815045897,0.2815282360291739,0.3280106636802021,0.628780422753347,0.853996893752753,0.7396263661150093,0.7863980662483371,0.6994016318739488,0.5469637329299648,0.38077648888386917"
234,"0.5336044559180999,0.6155886171510397,0.6733273076868677,0.34237547614150254,0.379194560190988,0.8256909480705171,0.5168697421680752,0.6318952395580769,0.4660050981015876,0.5467830689264161"
235,"0.4255735035204201,0.8485424830047082,0.6927548256858528,0.7871569984287231,0.5402065235754631,0.7130577725127519,0.38396651846368446,0.47292732191398745,0.6073210333564916,0.6701751984615976"
236,"0.2618350634550753,0.4315865412925013,0.6571743876767382,0.7490740120134082,0.34107620594319815,0.6973277046800408,0.6307591165350455,0.5948765133993548,0.897335217833567,0.3896530001693105"
237,"0.5485152519613911,0.544957335947101,0.7272605893250657,0.6152672261364899,0.7376109338764564,0.6435244839598568,0.4744735322934916,0.7382326597695139,0.7728635498677788,0.5222951400691963"
238,"0.5418253957795726,0.5629116416862832,0.7214344386625996,0.6525211812217218,0.8106438523590036,0.6029836464716796,0.33485582222614335,0.6901773983861674,0.8205069502992837,0.45550780644326544"
239,"0.7940339171186215,0.6771279064818136,0.7332341899676732,0.5095958444136288,0.5098165092374033,0.5835545114970323,0.5645543024827568,0.4904408643484153,0.5937185495639562,0.4199257939451306"
240,"0.8115606839093936,0.6718836925084909,0.7260791180921782,0.521620086785596,0.5057537332319647,0.5554139105752737,0.5561225733684324,0.4837735972842386,0.6104368419262071,0.4378306861262202"
241,"1.1651457483902283,0.5532358025889988,0.5427106771787594,1.1578967924421726,0.36973233010687623,0.541606755410966,0.8823383141216017,0.8760955209509499,0.6298583086628907,0.42822675840958085"
242,"0.34567433596323227,0.5959925163964576,0.20694935913506035,0.20884349514202116,0.8279324972997695,0.5075764606814103,0.33907443533453574,0.6670631062398967,0.9828872913005793,0.7235704970672534"
243,"0.23836758335555477,0.9423236430520243,0.5657526449173337,0.35456256441562956,0.6911364832696467,0.8584106350425538,0.46078354052418796,0.723700070451228,0.6192428189838807,0.5151277931550643"
244,"0.35277687454114937,1.3656076609095296,0.30078975351337295,0.9693858848864818,0.7496999277102789,0.20058055094888366,1.0875850855260836,0.6311049627565353,0.5489501569216562,0.8553329029905002"
245,"0.39276328334268457,0.8300569168960488,0.9282945185468052,0.4672585252518622,0.6280752169030874,1.2227144494352786,0.8832536553759444,0.7351085162319821,0.5077692854623062,0.9822032053596129"
246,"0.6984311942199083,0.7636696325183986,0.854158611208638,0.4144063052044252,0.4571940805151975,1.0221458379318618,0.6561080633264267,0.8041058583623576,0.585284952793694,0.6593305716606038"
247,"0.6149901039929251,0.20463440497288402,0.9197946981154526,1.0906857893008295,0.6833262773911698,0.06588254427097788,0.5395108445734552,0.5131782227669582,0.8412800933823772,0.7299127676715486"
248,"0.3774311608828568,0.28136637531681147,0.8584310800451112,0.34538585192954324,0.710863651753993,0.8544490787420765,0.6598821835936809,1.0180788590804168,0.6077526469589506,0.5154550211149577"
249,"0.45874474946728716,0.3822234810630827,0.5607477125638649,0.8560363238628215,0.8254180059329146,0.4517293396161676,0.8384494738760506,0.9715858019753497,0.5556749368236917,0.8631936589104521"
250,"0.7994886795535283,0.6648866038017874,0.5999168046330708,0.9897250714535885,0.587767859255439,0.48666654102534085,0.34755084864107594,0.3657134256428904,0.45053014828677546,0.2569981869741499"
251,"0.33410159721115157,0.1911531089218585,0.4769286575716651,0.400359731793683,0.9414947039049689,0.7137519111381688,1.2187464871456408,0.844857145742062,0.4722129674789203,0.7670236748107924"
252,"0.43404231582867775,0.6665414450216284,0.34013446730998403,0.3419332330138947,0.48926338725802293,0.8501058499272798,0.8071668430201961,0.3091630387417611,0.6767910698527265,0.9785345687257312"
253,"0.4393323955153635,0.664123416755266,0.3375974595603724,0.3402700252729213,0.49089536924441707,0.8500186166501831,0.8060989650886622,0.30772904254457795,0.6799863783776569,0.977651309480667"
254,"0.5085830475710907,0.835046395300376,0.9151330947012992,0.8860743063898799,0.1936247416541177,0.34815423768999954,0.8664418662925434,0.47752323195258944,0.29664231405600566,0.431304427186911"
255,"0.22690996163138846,0.22068100654349207,0.6194384236579754,0.600047528909233,0.7079299976507014,0.9006221708938543,0.9547836665913049,0.4150853435775633,0.013306106464524098,0.562763440981034"
256,"0.9773871346333862,0.6714996002021357,0.42485737825619935,0.4355338658892256,0.16746282685439814,0.803085664905879,0.8280940238115904,0.3128465277390254,0.8640862535586952,0.10184432766811777"
257,"0.23153596749130315,0.5877111055097455,0.46783460110922503,0.8272270084826635,0.5654643938165738,1.022548972736915,0.540386718663484,0.8127049581048615,0.5374941662248239,0.44994274931784295"
258,"0.46616504885648274,0.9698668908438862,0.5760379216072083,0.745235576786751,0.06749265606570048,0.569764864206709,0.45695325191729985,0.8420602832485237,0.20442066471651535,0.8099357522671295"
259,"0.9191517600003987,0.5862377416366683,0.4602531149990972,0.4779495887904652,0.4794456634128792,0.5743149676117395,0.008908606553480896,0.4768690175128798,1.0556736401624793,0.6779130477091334"
260,"0.19233551693167622,1.1666986625783897,0.5058007666796528,1.0191018968561372,0.4745870807158589,0.9058473426609125,0.5379128920945775,0.7715250428189495,0.2958238700060069,0.8943812271298944"
261,"0.15320262624906889,0.9303649115861532,0.40523479815984653,0.8118039865621582,0.3845116363186962,0.7248304309509191,0.42943996033631415,0.6196075067027336,0.2412716511995613,0.716287510190974"
262,"0.7440465377933445,-0.08010426092014812,0.1795546331898051,1.218259834685773,0.3858586349860224,0.24420192437350116,0.3545205278905444,0.4741979186310977,0.7808451806435236,0.6790860636017407"
263,"0.16427721642916657,0.5860284824603545,1.0907532311140522,0.5501654834850942,0.9450106245693815,1.12916670360764,0.9556261163271631,1.0958548836013826,0.5536760081593539,0.6341150332502253"
264,"0.26732244877649614,1.0250628091076543,0.8996093865497937,1.0207893179507517,0.2763244535338909,0.6151170134572687,0.7400411330371539,0.5763357963730966,0.815682078177745,0.12883122892088197"
265,"0.4928559398537697,0.18911032545593284,0.22556513614368973,0.4811973470408313,0.6325486898861157,0.7666864497075887,0.5439753514597151,0.9936980620939558,0.8670911490255047,0.7260709154952323"
266,"0.34019133021169246,0.479211654560634,0.6150938188046313,0.30153784830751035,0.5907536274004833,0.30408452721086254,0.8290746384727171,0.6251138017868201,0.7005758475458483,1.0793245080443563"
267,"0.7962349598235144,0.6990335807871642,0.25188500207643044,0.6012665000446537,0.5798911017598841,0.33011898091079755,0.20822361162645325,0.44745169382506034,0.3957603685995196,0.7322120096022983"
268,"0.3896673973754166,0.6545575173891427,0.7475188255913207,0.41059167464649265,0.6417841361467805,0.8221696275630911,0.7112650664417816,0.544501764626379,0.3745599258550316,0.8407902132851695"
269,"0.2595109257653182,0.4263695472800752,0.4584225780398128,0.3814185776671637,0.8631162805588461,0.7602293013527597,0.5505746220402219,0.964710188180902,0.7440629782546159,0.7478507442389857"
270,"0.43784459845942597,0.7623888619380044,0.738637773462045,0.6129882193406534,0.6750735950599087,0.33262192679226693,0.5735003362023816,0.5700818245981372,0.785320969082396,0.6772756443321518"
