,words
1055,"-1.8926435708999634,0.27466946840286255,-1.0277736186981201,0.7886757850646973,0.41453123092651367,-0.7944589853286743,-0.5567765235900879,0.4765476882457733,0.5932890176773071,1.7239394187927246"
1056,"-0.1377575695514679,-0.18784594535827637,-0.8859588503837585,0.6547104120254517,0.09534896910190582,-2.2092316150665283,1.0630309581756592,-0.14350399374961853,0.11458054184913635,1.636626958847046"
1057,"-1.9282180070877075,0.12830720841884613,-0.4722737669944763,0.679469108581543,0.15285049378871918,-1.365234136581421,0.1331336349248886,0.14258591830730438,0.7868989109992981,1.742480754852295"
1058,"-0.5789623260498047,-0.7793132066726685,-0.4773287773132324,-0.04289695620536804,-0.3900790214538574,-1.5389631986618042,-0.12489216029644012,0.45582205057144165,1.5962917804718018,1.8803218603134155"
1059,"-0.4875199794769287,0.2340531200170517,-0.6394320726394653,0.5554884076118469,0.605556309223175,-2.049222469329834,0.7405348420143127,-0.46918636560440063,-0.3667122423648834,1.8764405250549316"
1060,"-1.2674622535705566,0.2209378033876419,-0.7199192643165588,0.7010529637336731,-0.28569328784942627,-1.715977668762207,0.8967373967170715,0.04204903542995453,0.2773641347885132,1.850911259651184"
1061,"-0.8641671538352966,0.5169103741645813,-0.8927504420280457,-0.004072979092597961,0.5927025675773621,-1.7447384595870972,0.2766657769680023,-0.2722833752632141,0.2517693042755127,2.1399645805358887"
1062,"-0.5895642638206482,-0.09840627014636993,-0.16930346190929413,0.8937970995903015,-0.11394475400447845,-2.545078754425049,0.37290096282958984,0.39536985754966736,0.5332503914833069,1.3209794759750366"
1063,"-2.0053114891052246,-0.17175531387329102,-0.03746062517166138,0.026346176862716675,-0.17571181058883667,-1.043363094329834,0.06203767657279968,0.38631680607795715,1.8647730350494385,1.0941290855407715"
1064,"-1.1905639171600342,0.14006711542606354,-1.060028076171875,-0.0783596932888031,0.180609792470932,-1.4366590976715088,0.20376284420490265,0.13041900098323822,1.0866036415100098,2.024148464202881"
1065,"-0.7256752252578735,-0.6627745628356934,-1.1464775800704956,0.07866596430540085,0.3454072177410126,-1.2110048532485962,-0.4338974058628082,0.4826735556125641,1.21832275390625,2.054760456085205"
1066,"-1.6594537496566772,-0.4170486032962799,-1.0998467206954956,0.29693055152893066,0.6537739038467407,-1.072987675666809,0.12556517124176025,0.38408881425857544,1.1269410848617554,1.6620372533798218"
1067,"-1.439074993133545,-0.18790963292121887,-0.575406551361084,0.5587118268013,0.1970806121826172,-1.6309046745300293,0.6038875579833984,0.05719122290611267,0.413163423538208,2.003261089324951"
1068,"-1.0159536600112915,0.38123345375061035,-1.1502442359924316,-0.039610713720321655,-0.34077686071395874,-0.5224266052246094,0.790228545665741,-0.9677234888076782,0.5832616686820984,2.2820122241973877"
1069,"-0.9003240466117859,-0.2584536075592041,-0.44547039270401,0.6849127411842346,-0.17300404608249664,-1.5906654596328735,0.09895437955856323,0.07690712809562683,0.08390852063894272,2.423234701156616"
1070,"-1.1215860843658447,-0.4470081627368927,-0.8078391551971436,0.49333783984184265,-0.334736168384552,-1.0817676782608032,0.8723286986351013,-0.1445629745721817,0.21941304206848145,2.3524205684661865"
1071,"-1.4084434509277344,0.08617863059043884,-0.28007379174232483,0.5314598083496094,-0.31920483708381653,-1.9306503534317017,1.155509114265442,0.19962169229984283,0.4769587814807892,1.4886444807052612"
1072,"-1.7862797975540161,-0.12288594245910645,-0.11347043514251709,-0.5531681776046753,0.31862953305244446,-1.104055404663086,0.20461532473564148,-0.028183549642562866,1.4499722719192505,1.7348268032073975"
1073,"-1.5007994174957275,0.5565088391304016,-0.7299490571022034,0.19816282391548157,0.44517067074775696,-1.8392666578292847,0.8417103886604309,-0.10013874620199203,0.6765573620796204,1.4520440101623535"
1074,"-1.5999277830123901,0.08394861966371536,0.00436931848526001,0.32018885016441345,0.4916329085826874,-1.670257568359375,0.7535408735275269,0.0476723313331604,-0.3332618176937103,1.9020946025848389"
1075,"-1.4699877500534058,-0.6021643877029419,-0.3083009421825409,0.28623270988464355,0.7346810102462769,-1.2747212648391724,0.15379226207733154,0.23078054189682007,0.0007128864526748657,2.2489750385284424"
1076,"-0.2255658656358719,-1.376999855041504,0.20623163878917694,0.1449631005525589,-0.07686339318752289,-1.5733898878097534,-0.010991118848323822,0.022064656019210815,0.6299121975898743,2.260639190673828"
1077,"-1.4392272233963013,0.09959375113248825,-1.2222360372543335,0.690232515335083,0.4060829281806946,-0.8273509740829468,1.2340484857559204,-0.2452583909034729,-0.5024020671844482,1.8065168857574463"
1078,"-1.683713436126709,-0.37883469462394714,-0.003477521240711212,0.6950575709342957,0.5113047361373901,-1.6322311162948608,-0.0037387683987617493,0.35091572999954224,0.301083505153656,1.8436341285705566"
1079,"-1.9850420951843262,-0.8041778206825256,0.48149415850639343,0.03612358868122101,0.08094379305839539,-0.6493309140205383,-0.2513578534126282,0.48550525307655334,0.5757961273193359,2.030045747756958"
1080,"-1.0629007816314697,0.3279494643211365,-0.9713501930236816,0.5297102928161621,0.8548403978347778,-1.8815118074417114,1.3276493549346924,-0.49357250332832336,0.28205233812332153,1.0871331691741943"
1081,"-0.574782133102417,0.13238373398780823,-0.7918808460235596,-0.05379369854927063,-0.1815953403711319,-1.3684369325637817,1.5013611316680908,0.4638592600822449,-1.0240799188613892,1.8969646692276"
1082,"-1.5824311971664429,-0.15329687297344208,-0.34500908851623535,0.19861313700675964,0.9235147833824158,-1.5558557510375977,0.6384178996086121,0.4934663772583008,-0.4117646813392639,1.7943453788757324"
1083,"-1.9731796979904175,-0.052414387464523315,0.0010306686162948608,0.00888131558895111,-0.1971229463815689,-1.3296029567718506,0.42898738384246826,0.2981792092323303,1.2326185703277588,1.582622766494751"
1084,"-1.2584569454193115,-0.1425267457962036,0.1911124438047409,0.6618428230285645,0.12772399187088013,-1.9006857872009277,0.6179074048995972,-0.18919098377227783,-0.074761301279068,1.9670350551605225"
1085,"-1.5300908088684082,0.27274250984191895,0.014695867896080017,0.6146090030670166,-0.35072195529937744,-2.053469657897949,0.2699052095413208,0.6924957036972046,0.7415175437927246,1.3283169269561768"
1086,"0.041684314608573914,0.02707020938396454,-0.4265260696411133,0.6943422555923462,0.4930894076824188,-2.2485063076019287,0.2770152986049652,0.07207490503787994,-0.7651976943016052,1.8349533081054688"
1087,"-1.4524555206298828,-0.27641817927360535,-0.6551923751831055,0.8005881309509277,0.694105863571167,-1.6693167686462402,0.3993763327598572,-0.13251712918281555,0.5662737488746643,1.7255562543869019"
1088,"-1.4000295400619507,-0.2113797962665558,-0.3126835227012634,-0.08616268634796143,0.4601377248764038,-1.878453254699707,1.5849767923355103,0.048208534717559814,1.0060298442840576,0.789355993270874"
1089,"-1.521598219871521,-0.13331566751003265,-0.5858259201049805,0.414980411529541,0.7134675979614258,-1.7416831254959106,0.34268420934677124,0.17178945243358612,0.5674916505813599,1.7720097303390503"
1090,"-0.67393958568573,-0.18872608244419098,0.02539782226085663,1.0137419700622559,0.38706278800964355,-1.924818515777588,0.020093783736228943,0.2922893762588501,-0.8881968259811401,1.9370954036712646"
1091,"-1.1715989112854004,0.014710649847984314,-1.1086571216583252,0.4394185245037079,0.045207224786281586,-1.332090973854065,1.2537784576416016,-0.4087991416454315,0.38659000396728516,1.8814412355422974"
1092,"-1.5609350204467773,0.15915854275226593,0.1985321193933487,0.06949155777692795,0.21047364175319672,-1.7981077432632446,0.9262439608573914,-0.1901525855064392,0.17058610916137695,1.8147096633911133"
1093,"-1.0657517910003662,0.01296590268611908,0.12291568517684937,0.09936775267124176,-0.0676470547914505,-2.12143874168396,0.08025462925434113,0.0036282092332839966,1.3723759651184082,1.5633295774459839"
1094,"-1.1068028211593628,-0.32769981026649475,-0.502243161201477,0.6191889047622681,0.2262711226940155,-1.9876939058303833,0.48601794242858887,0.08427409082651138,0.6887986660003662,1.8198893070220947"
1095,"-1.654691219329834,-0.33154451847076416,-1.0087924003601074,0.3933205008506775,0.5178300142288208,-0.9273085594177246,0.6803362965583801,-0.4320526123046875,0.9425989985466003,1.8203037977218628"
1096,"-1.1199496984481812,-0.46900439262390137,-0.5951725244522095,0.7543127536773682,-0.053967252373695374,-1.2847167253494263,1.602231740951538,-0.12574271857738495,-0.47903233766555786,1.7710410356521606"
1097,"-1.2157565355300903,0.14344733953475952,0.15645574033260345,-0.3892010450363159,-0.4763020873069763,-0.770317018032074,1.4388543367385864,-0.467646062374115,-0.618160605430603,2.1986258029937744"
1098,"-1.4467915296554565,0.6022259593009949,-1.2672032117843628,0.40475374460220337,-0.30559033155441284,-1.213964581489563,1.0432724952697754,0.5617483258247375,-0.05195575952529907,1.6735049486160278"
1099,"-0.5350134372711182,0.25733643770217896,0.03627942502498627,-0.23605316877365112,-0.3807421624660492,-2.4250166416168213,0.9666287899017334,0.2756985127925873,0.5347498655319214,1.5061323642730713"
1100,"-0.7886567711830139,0.23639535903930664,-1.7642662525177002,0.8298077583312988,0.48265933990478516,-0.8117364645004272,-0.8414857387542725,-0.13440671563148499,1.4507265090942383,1.3409632444381714"
1101,"-0.21275970339775085,0.7955121994018555,-2.6377241611480713,0.5900437831878662,0.6213858127593994,-0.04403500258922577,0.4087096154689789,-0.6141247749328613,0.05328451842069626,1.039707899093628"
1102,"-0.24760319292545319,1.7270623445510864,-2.084174394607544,0.3964318633079529,-0.7324852347373962,-0.4270956516265869,0.546394407749176,-0.49260765314102173,1.0640931129455566,0.24998483061790466"
1103,"-0.3102949559688568,-0.35015469789505005,-0.4384784698486328,0.004501506686210632,0.8460285067558289,-1.761599063873291,-0.5061284899711609,-0.6046006083488464,1.1871373653411865,1.933588981628418"
1104,"0.6201679110527039,0.8105760812759399,-2.0760881900787354,1.751641869544983,-0.18488894402980804,-1.2198454141616821,0.07058297842741013,-0.07632879167795181,0.13478228449821472,0.16940030455589294"
1105,"-0.4749663174152374,-0.632280707359314,-0.8709179162979126,0.23434960842132568,-0.35002776980400085,-1.4906009435653687,0.07568520307540894,0.3055030107498169,2.3042075634002686,0.8990484476089478"
1106,"-0.43302857875823975,-0.6290631890296936,-0.5881897807121277,-0.38400188088417053,1.242863416671753,-2.1025733947753906,1.1257230043411255,-0.006942495703697205,1.1271435022354126,0.6480693221092224"
1107,"-1.7747207880020142,-0.10000655055046082,0.45631057024002075,-0.40555015206336975,0.7974839210510254,-1.731777548789978,-0.05356171727180481,0.6004683375358582,0.9958764314651489,1.2154775857925415"
1108,"-1.68570876121521,0.024339735507965088,-0.22292126715183258,0.4593369960784912,0.3896799087524414,-1.5133391618728638,-0.266187846660614,-0.012516900897026062,0.9736939072608948,1.8536237478256226"
1109,"0.4690292477607727,-0.14656032621860504,-0.09679318964481354,0.8529859185218811,0.4344862401485443,-2.4861068725585938,-0.714105486869812,-0.040911510586738586,0.2950182557106018,1.4329577684402466"
1110,"-0.39056000113487244,0.6894260048866272,-1.4373029470443726,-0.9485427141189575,0.22217467427253723,-0.9563805460929871,0.1005014181137085,-0.4889694154262543,1.4593418836593628,1.7503119707107544"
1111,"0.0467461496591568,-0.7506865859031677,-1.6800090074539185,1.6210685968399048,-0.7517752647399902,0.7216973900794983,0.1274276226758957,-0.974263072013855,0.2776747941970825,1.3621189594268799"
1112,"-1.238358974456787,-0.2579877972602844,-2.113558292388916,0.8283182382583618,0.9615887999534607,-0.09981407225131989,-0.26824235916137695,0.10608968138694763,0.8656463623046875,1.2163188457489014"
1113,"-1.1938040256500244,0.8761613368988037,-1.3995331525802612,0.8344728946685791,-0.38929861783981323,-0.3190191388130188,0.31224286556243896,-0.9712414145469666,0.3105744421482086,1.9394450187683105"
1114,"-0.583629846572876,0.37988975644111633,-1.6213847398757935,1.7017396688461304,-0.3902491629123688,-0.6469999551773071,-0.6693394184112549,-0.09046065807342529,0.21219685673713684,1.708237648010254"
1115,"-0.39451390504837036,0.3828917145729065,-1.524282455444336,0.7326551675796509,0.3553321361541748,-1.880016565322876,0.22073905169963837,-0.08737491071224213,0.500505268573761,1.6940648555755615"
1116,"-1.2768964767456055,0.47478488087654114,-0.12132877111434937,-0.20093324780464172,-0.06466369330883026,-1.9602279663085938,1.2484362125396729,0.1630995273590088,0.1114879623055458,1.6262414455413818"
1117,"-0.6888943910598755,0.2754926383495331,-1.9557400941848755,0.5156678557395935,-0.29305675625801086,-0.5707051753997803,0.10120278596878052,-0.3956100344657898,1.8560242652893066,1.1556191444396973"
1118,"-0.18451052904129028,0.42091840505599976,-1.5611826181411743,1.003213882446289,0.4168608784675598,-2.123288631439209,0.6651220321655273,-0.039133280515670776,0.3573911190032959,1.04460871219635"
1119,"-1.3138374090194702,-0.2297685444355011,-0.4141926169395447,0.9891530871391296,0.545474648475647,-1.3854022026062012,0.32680433988571167,-0.3725993037223816,-0.27471932768821716,2.129087209701538"
1120,"0.22773151099681854,-1.390437364578247,-0.9915289878845215,-0.31416863203048706,0.2406778782606125,-1.0774506330490112,1.0700867176055908,-0.645264208316803,1.3934621810913086,1.4868916273117065"
1121,"-0.40030860900878906,0.22039695084095,-1.8994393348693848,0.662254810333252,0.5249258279800415,-1.4884271621704102,0.8148517608642578,-0.3994060158729553,0.48293590545654297,1.4822161197662354"
1122,"-1.5540238618850708,0.4031352400779724,-2.001502752304077,-0.16738203167915344,1.0208556652069092,0.6209516525268555,-0.08709114044904709,-0.19230802357196808,0.9637347459793091,0.9936307668685913"
1123,"0.7358158826828003,-1.8354672193527222,-1.7266488075256348,0.3859694004058838,-0.36769622564315796,0.6703639030456543,0.4853171706199646,-0.2909165024757385,0.683230459690094,1.2600317001342773"
1124,"-1.20436692237854,-0.5471817851066589,-0.5138245224952698,0.6448961496353149,0.4331238865852356,-0.406821072101593,-0.10983175039291382,-1.4699375629425049,1.5267422199249268,1.6472017765045166"
1125,"0.45887020230293274,-0.08952970802783966,-1.8287039995193481,1.9656113386154175,0.45005351305007935,0.13096024096012115,-1.4428573846817017,-0.2621670663356781,0.2298162877559662,0.3879464566707611"
1126,"-1.0622787475585938,-0.8744043111801147,0.8737069368362427,-0.16120409965515137,0.08009500801563263,-0.6301043033599854,-1.3153064250946045,0.11681957542896271,0.8731329441070557,2.099543571472168"
1127,"-0.25204306840896606,-0.6606215238571167,-0.8227783441543579,0.9913935661315918,1.1525211334228516,-1.9228566884994507,-0.13722044229507446,-0.5523585081100464,0.9261631965637207,1.2778007984161377"
1128,"-0.9357056617736816,-0.15563267469406128,-0.8178509473800659,-0.06719565391540527,0.7194321155548096,-0.24314042925834656,-0.31202641129493713,-1.4153330326080322,1.093481183052063,2.133971691131592"
1129,"-0.1745094656944275,0.9010406732559204,-1.5689761638641357,1.7892283201217651,-1.3430626392364502,-0.7843846082687378,0.6829980611801147,-0.4240342974662781,0.4138924777507782,0.5078079104423523"
1130,"-1.2121816873550415,0.4361877739429474,-1.4071578979492188,-0.007401600480079651,0.40886393189430237,-0.4900811016559601,-0.3933645784854889,-0.6030059456825256,1.8509234189987183,1.4172180891036987"
1131,"-0.5958265662193298,0.38846683502197266,-1.5795929431915283,1.1643632650375366,0.23784340918064117,-1.3874717950820923,0.7588384747505188,-1.010400652885437,1.1037342548370361,0.9200458526611328"
1132,"-0.5217043161392212,0.9259521961212158,-1.845868706703186,0.5393902659416199,1.0570558309555054,-0.778437614440918,-0.9248385429382324,-0.5614793300628662,1.2167730331420898,0.8931573629379272"
1133,"-0.5218533277511597,-0.26540443301200867,-0.9693573713302612,1.113843560218811,0.9489643573760986,-0.7261166572570801,-1.5982362031936646,-0.2643324136734009,1.7815403938293457,0.5009521245956421"
1134,"0.18489906191825867,-0.19085200130939484,-2.0400807857513428,0.7695851922035217,0.07193082571029663,0.03630833327770233,-1.2147949934005737,-0.21144549548625946,1.6731245517730713,0.9213250875473022"
1135,"-0.7109184265136719,0.08118081092834473,-0.5807206034660339,-0.8823731541633606,1.1184827089309692,-0.011668958701193333,1.5318330526351929,-1.9206204414367676,0.952555775642395,0.42224937677383423"
1136,"-0.9028201103210449,0.9734188318252563,0.31600600481033325,-0.0068183839321136475,-0.5286966562271118,-1.8853859901428223,-0.24729128181934357,0.5349063277244568,-0.22903843224048615,1.9757198095321655"
1137,"-0.5906881093978882,1.2246261835098267,-1.0227822065353394,-1.3130524158477783,0.18939194083213806,0.5673506259918213,-1.3411308526992798,-0.038317836821079254,1.6728801727294922,0.6517223715782166"
1138,"-1.0813615322113037,-0.5443825721740723,-1.8659974336624146,0.6919812560081482,0.716781497001648,-1.0450348854064941,0.3225705027580261,0.5924907326698303,1.2851779460906982,0.9277747869491577"
1139,"-0.5184179544448853,-0.08295506238937378,-0.6148329973220825,1.5842740535736084,-0.9073585271835327,-0.44665810465812683,-1.2159044742584229,-0.18170621991157532,0.33696606755256653,2.046593189239502"
1140,"-1.0436530113220215,-0.2984769344329834,-1.0506715774536133,0.10983408242464066,0.4960359036922455,-0.8285366892814636,1.371394157409668,-1.033447027206421,0.3542789816856384,1.9232418537139893"
1141,"-0.8045642375946045,-0.1910095512866974,-1.5042591094970703,-0.00901127140969038,1.2072901725769043,-1.0093711614608765,1.0197689533233643,-0.5636281967163086,0.061619825661182404,1.7931649684906006"
1142,"-0.9795297980308533,-0.16868554055690765,-2.0284783840179443,0.3635449707508087,1.3624846935272217,-0.5117359161376953,-0.08165004849433899,-0.22342072427272797,1.0347704887390137,1.2327005863189697"
1143,"-0.2947407066822052,-1.0829136371612549,-2.151911497116089,0.32291674613952637,0.5736678838729858,0.2960648238658905,1.0790778398513794,0.025901883840560913,-0.2963568866252899,1.528293490409851"
1144,"-0.07382620126008987,-0.4705076515674591,-1.1665420532226562,1.0418167114257812,0.2563876509666443,-1.554805040359497,0.7931413650512695,-0.9086987972259521,0.26067885756492615,1.822355031967163"
1145,"-0.8880122900009155,0.8546496033668518,-1.2358450889587402,0.15346965193748474,0.22666890919208527,-1.1745755672454834,-0.16971896588802338,-0.809625506401062,1.2174961566925049,1.825493335723877"
1146,"-0.29860538244247437,-1.1655175685882568,-0.9804577231407166,0.1550418585538864,0.289911687374115,-1.2614357471466064,-0.4070286154747009,0.36630868911743164,1.3854179382324219,1.9163646697998047"
1147,"-1.1655011177062988,-0.3086787760257721,-1.2983794212341309,0.8196991682052612,1.1644002199172974,-1.4539742469787598,1.0938427448272705,-0.15896788239479065,0.08717585355043411,1.220383644104004"
1148,"0.5117791891098022,-0.44668638706207275,-0.857381284236908,0.7256299257278442,0.40191650390625,-1.4725496768951416,-0.6811331510543823,-0.7369415163993835,0.3625529408454895,2.1928133964538574"
1149,"-0.36372247338294983,0.019218608736991882,-2.4185917377471924,0.4074395000934601,-0.02782309055328369,-0.2795672118663788,0.5255440473556519,-0.4338556230068207,1.251360535621643,1.3199973106384277"
1150,"-0.36200788617134094,1.1319684982299805,-2.089128255844116,0.4332231879234314,0.44084715843200684,-1.1131402254104614,0.19536110758781433,-0.5508881211280823,0.4936949610710144,1.4200694561004639"
1151,"-0.8994610905647278,0.9380004405975342,-1.270333170890808,0.640868067741394,0.48107898235321045,-1.5085477828979492,0.2999667525291443,-0.9741848111152649,0.9092506170272827,1.3833621740341187"
1152,"-0.7769691944122314,0.7898495197296143,-1.8377829790115356,0.4070660471916199,0.6250653862953186,-1.0293755531311035,0.12201639264822006,-0.7909913063049316,1.378824234008789,1.112297534942627"
1153,"-1.7093819379806519,-0.4792935252189636,-0.41275155544281006,0.10515018552541733,1.0604349374771118,-0.906424880027771,-0.585433840751648,0.05476079136133194,1.7886394262313843,1.0843005180358887"
1154,"-0.0629330575466156,-0.32115575671195984,-2.378220558166504,0.9345413446426392,0.058819785714149475,-0.4037468731403351,0.08967231214046478,-0.37439969182014465,1.1075619459152222,1.3498607873916626"
1155,"-0.4441947638988495,-0.776836633682251,-1.8024486303329468,0.4847753942012787,0.42176133394241333,-0.9550446271896362,1.2957290410995483,-0.5119258165359497,0.9618319272994995,1.3263530731201172"
1156,"-0.5428466200828552,0.6884312033653259,-0.7499853372573853,-0.5121802687644958,1.0431427955627441,-1.1788887977600098,-0.8169784545898438,-0.12587006390094757,-0.09318433701992035,2.288360118865967"
1157,"0.2558506727218628,0.1462223082780838,-1.2757768630981445,-0.40949398279190063,0.3010757863521576,-0.6981837153434753,-0.7019959688186646,-0.9581080675125122,2.194477081298828,1.1459325551986694"
1158,"-1.4978139400482178,-1.1112841367721558,-1.4614295959472656,0.6646414995193481,-0.005793482065200806,0.02790336310863495,0.08845299482345581,0.9593483209609985,0.7894303202629089,1.5465445518493652"
1159,"-0.111478790640831,0.28338807821273804,-1.327420711517334,0.5456597805023193,-1.0274994373321533,-0.990082323551178,0.11341102421283722,-0.7242780327796936,1.4953715801239014,1.742929220199585"
1160,"-1.134824514389038,0.026656806468963623,-1.2984566688537598,0.8975906372070312,-0.15448272228240967,-0.8357468247413635,-0.6304578185081482,-0.051752686500549316,1.455930471420288,1.72554349899292"
1161,"-0.7768455743789673,-0.8675768375396729,-0.8688985109329224,0.8363801836967468,1.093042254447937,0.545677661895752,-1.0846158266067505,-1.2677640914916992,1.36203932762146,1.0285613536834717"
1162,"-1.005804181098938,-0.7367775440216064,-2.1745738983154297,0.8065205812454224,0.9032781720161438,0.6647477149963379,0.7434545755386353,-0.530499279499054,0.45239049196243286,0.8772634267807007"
1163,"0.3764708936214447,-0.8955527544021606,-1.0599745512008667,-0.34619322419166565,0.9094480276107788,-2.074239730834961,0.42302411794662476,0.7919797897338867,0.6934722661972046,1.1815648078918457"
1164,"-0.7379522323608398,-0.036551203578710556,-1.7540315389633179,1.0572911500930786,0.7221080660820007,-0.9789488911628723,0.2825435996055603,-0.5675932765007019,0.18456512689590454,1.8285692930221558"
1165,"-0.10560736060142517,1.4304362535476685,-2.1350722312927246,0.6289291977882385,1.05169677734375,0.31521889567375183,-1.176116704940796,0.3185047209262848,-0.5137419104576111,0.18575219810009003"
1166,"-1.537947416305542,-0.5189666748046875,-0.8197937607765198,0.5485544204711914,1.3162996768951416,-1.513355016708374,0.629193902015686,0.10422155261039734,0.4731702506542206,1.3186233043670654"
1167,"-1.3773856163024902,-0.6000657081604004,-0.9004875421524048,1.0615193843841553,0.3318399488925934,-1.0074700117111206,0.07605451345443726,-0.5142293572425842,1.7064858675003052,1.223738670349121"
1168,"0.0701262354850769,0.8862040042877197,-1.9209449291229248,-0.3582232594490051,0.7138950228691101,-1.0528578758239746,-0.24548572301864624,-0.6442713141441345,1.1298584938049316,1.4216995239257812"
1169,"-0.19060909748077393,-0.6076425909996033,-2.0716238021850586,0.2264460027217865,-0.13841894268989563,-0.23262375593185425,0.2087727189064026,-0.3016740083694458,1.8820823431015015,1.2252914905548096"
1170,"0.004438877105712891,0.5672912001609802,-1.8552323579788208,1.1315239667892456,0.8974543809890747,-1.5489799976348877,-0.003272734582424164,-0.7155539393424988,0.5607492327690125,0.9615815281867981"
1171,"-0.7858192920684814,0.15250755846500397,-0.07382792234420776,0.7934694886207581,-0.2088387906551361,-2.2181236743927,0.2612883746623993,-0.44597724080085754,0.8724013566970825,1.6529200077056885"
1172,"-1.4547926187515259,-0.7073608636856079,-0.7174667716026306,0.925870954990387,0.16154420375823975,-1.1907052993774414,0.22618481516838074,-0.028424397110939026,1.956839680671692,0.8283103704452515"
1173,"-0.701705813407898,-0.3619377017021179,-1.4972654581069946,-0.6563864350318909,1.296423077583313,-0.465787410736084,-0.8595724701881409,0.4831482768058777,1.4726591110229492,1.2904249429702759"
1174,"-0.9501677751541138,0.1214435026049614,-1.1343525648117065,0.7551934719085693,0.1370827555656433,-0.23212994635105133,-1.3681141138076782,-0.5005792379379272,1.5672873258590698,1.6043367385864258"
1175,"-0.48719707131385803,-0.9726592302322388,-0.0974983274936676,-0.19938507676124573,0.2179725468158722,-0.982746958732605,-0.5121480226516724,-0.34491971135139465,0.7768194675445557,2.6017627716064453"
1176,"-1.4655132293701172,-0.9404926300048828,0.8910345435142517,-0.5067802667617798,0.8357470035552979,0.3605137765407562,-1.0822038650512695,-0.5977879762649536,0.7938181161880493,1.7116641998291016"
1177,"0.2340974062681198,-0.7916738390922546,-1.3375847339630127,-0.7652072310447693,1.0408059358596802,0.24991372227668762,-0.46817851066589355,-1.0424120426177979,1.0252387523651123,1.8550004959106445"
1178,"-0.036068737506866455,0.031237676739692688,-2.5198678970336914,0.7014039754867554,-0.2291092872619629,-0.13002553582191467,0.09367796778678894,-0.2713434100151062,0.8490434288978577,1.5110520124435425"
1179,"-0.9500789642333984,0.7349634170532227,-0.7074464559555054,0.6647636890411377,-0.4760255515575409,-1.1513854265213013,-1.2101720571517944,0.07265108823776245,1.4013952016830444,1.6213352680206299"
1180,"-0.993237316608429,0.2008906602859497,-1.1766372919082642,-0.6777727603912354,0.19231291115283966,-0.872701108455658,1.269473910331726,-0.7942245006561279,1.3220887184143066,1.5298070907592773"
1181,"-1.5382678508758545,0.3830721378326416,-1.715781807899475,0.6230331659317017,0.5839785933494568,-0.012412682175636292,0.3722638785839081,-0.9476949572563171,0.7783411145210266,1.4734680652618408"
1182,"-2.091245651245117,0.31722161173820496,-1.5973634719848633,0.4509724974632263,1.130610466003418,0.40067070722579956,0.1634574979543686,-0.24952778220176697,0.4591033160686493,1.0161007642745972"
1183,"0.10111359506845474,0.7894594669342041,-2.3770127296447754,0.3530839681625366,-0.29376256465911865,-0.6284932494163513,-0.16676056385040283,0.1346675604581833,1.7090964317321777,0.378608375787735"
1184,"0.5959349274635315,-0.916712760925293,-0.9299665093421936,0.9328426122665405,0.06039612740278244,-1.0852302312850952,1.1262131929397583,-1.1923267841339111,-0.3457068204879761,1.7545561790466309"
1185,"0.15714028477668762,1.605468511581421,-1.287091612815857,0.32355356216430664,-0.30669304728507996,0.34027162194252014,-0.8852567672729492,0.9391846656799316,-1.740946888923645,0.8543696403503418"
1186,"-0.14679962396621704,-0.7794464826583862,-0.5862922668457031,0.48631715774536133,0.17209351062774658,-1.784423589706421,-0.7133582830429077,0.22043666243553162,1.3246138095855713,1.806858777999878"
1187,"-0.7944780588150024,-1.0209109783172607,-1.513310194015503,1.2542999982833862,0.7032023668289185,-0.31476128101348877,-0.26344943046569824,-0.6489464044570923,1.339361548423767,1.258992075920105"
1188,"-0.5755208730697632,-0.2739633023738861,-0.5867304801940918,0.08280053734779358,0.9553076028823853,-0.797295331954956,-0.574603796005249,-1.441095232963562,1.3489195108413696,1.862181305885315"
1189,"0.09073576331138611,0.13515153527259827,-2.084789276123047,0.7528957724571228,-0.105216383934021,-1.3951143026351929,-0.014873012900352478,0.32824140787124634,1.5742599964141846,0.7187083959579468"
1190,"-1.387212872505188,-0.2261180430650711,-1.1726914644241333,-0.23887301981449127,0.874184250831604,-0.01941404491662979,-0.4752248525619507,-0.48401176929473877,2.0499777793884277,1.079384207725525"
1191,"-0.9701519012451172,0.2088537961244583,-0.23882630467414856,0.15249203145503998,1.2350794076919556,-1.474051594734192,0.6762117743492126,-1.0019553899765015,-0.4723893404006958,1.884737491607666"
1192,"-0.25261634588241577,-0.0563502162694931,-1.9265879392623901,1.1297732591629028,0.6483980417251587,-1.258406639099121,-0.4676129221916199,-0.09485961496829987,1.3819109201431274,0.8963514566421509"
1193,"-0.203042671084404,-0.43622440099716187,-0.6403786540031433,0.35696303844451904,1.4779406785964966,-2.011415719985962,-0.9733350872993469,0.5999305844306946,0.8151489496231079,1.0144132375717163"
1194,"-0.7506129145622253,0.3097109794616699,-2.1991004943847656,0.9592618942260742,-0.41174498200416565,-0.3499698042869568,0.026923872530460358,-0.1417762041091919,1.30703866481781,1.2502692937850952"
1195,"0.0581279993057251,-0.4841618537902832,-0.8278700113296509,0.2949117124080658,-0.6907570362091064,-1.0203742980957031,0.3672463595867157,-0.800501823425293,0.582099437713623,2.521279811859131"
