,words
330,"0.5440208911895752,1.1453733444213867,0.2641919255256653,-1.8488960266113281,0.5764845609664917,-0.360428124666214,-1.1521854400634766,0.4252040386199951,-0.990774929523468,1.3970098495483398"
331,"-0.35966840386390686,1.5112515687942505,0.27627256512641907,-0.8497260212898254,0.03624006733298302,0.35430312156677246,-2.4260811805725098,0.3552054464817047,0.6960800886154175,0.4061228036880493"
332,"-0.32559534907341003,0.2351134717464447,-0.28583914041519165,-1.6476516723632812,1.1347565650939941,-0.03556426987051964,-1.494085431098938,1.7269715070724487,-0.04079372063279152,0.732687771320343"
333,"-0.29071515798568726,1.0707530975341797,0.7396372556686401,-0.5963904857635498,1.9302664995193481,0.3143553137779236,-1.2572330236434937,-0.209922194480896,-1.5469616651535034,-0.15378937125205994"
334,"-2.0159850120544434,0.06687594205141068,0.9168115854263306,-0.4222227931022644,0.8031118512153625,0.6825003623962402,-1.584778070449829,0.17196986079216003,0.29972490668296814,1.0819915533065796"
335,"0.059607893228530884,-0.529107928276062,-0.32554277777671814,0.3847406506538391,1.784773349761963,0.2267504632472992,-2.30810546875,-0.40275686979293823,0.30952581763267517,0.8001147508621216"
336,"-0.6123911142349243,-0.5769524574279785,0.1029830276966095,-0.8906174898147583,1.946197509765625,-0.36645305156707764,-1.3047847747802734,0.009325370192527771,0.00043879449367523193,1.6922539472579956"
337,"-0.7814762592315674,-0.3130152225494385,-1.0715662240982056,-0.002914849668741226,1.577433466911316,1.3707257509231567,-1.810651183128357,0.15037541091442108,0.2325288951396942,0.648560106754303"
338,"-0.25555431842803955,-0.5189051032066345,-0.5324008464813232,0.19896596670150757,0.5319984555244446,0.9912099242210388,-2.061771869659424,1.5719208717346191,0.8595103621482849,-0.7849732041358948"
339,"0.5196818709373474,1.399998664855957,0.4703912138938904,-1.9269160032272339,0.693938672542572,1.1477160453796387,-1.264092206954956,-0.38216421008110046,-0.5241491794586182,-0.13440459966659546"
340,"-0.37385091185569763,0.8616859912872314,0.09346446394920349,-1.1445924043655396,-0.5100691318511963,1.9539531469345093,-1.4403650760650635,-0.29835301637649536,1.2000627517700195,-0.34193578362464905"
341,"-2.44629168510437,-0.3113641142845154,0.13351953029632568,-0.20436614751815796,0.9157071709632874,0.8787872195243835,-0.8846441507339478,0.9707141518592834,0.28149479627609253,0.6664432287216187"
342,"-0.8951301574707031,-0.2692430019378662,-0.16275769472122192,-0.9509173035621643,2.6095402240753174,-0.4658662676811218,-0.7599031925201416,0.37124454975128174,-0.13639728724956512,0.6594300270080566"
343,"0.10566698014736176,0.770185649394989,-0.6233983635902405,-2.0321524143218994,0.2945122718811035,0.2773582339286804,-1.387252926826477,0.7091124057769775,1.4468942880630493,0.43907392024993896"
344,"1.2415900230407715,1.3146076202392578,1.5537660121917725,0.31116217374801636,-0.2049512267112732,-1.0888829231262207,-0.8155255913734436,-0.2967607080936432,-0.6848485469818115,-1.3301571607589722"
345,"-0.7441139221191406,0.9300320148468018,0.6950517892837524,-0.6746072769165039,-0.44600364565849304,1.6506414413452148,-1.331190824508667,0.9834728240966797,-1.3727556467056274,0.3094733953475952"
346,"-1.6813172101974487,0.05914303660392761,1.7402681112289429,-0.7408897280693054,0.7022964954376221,0.28235211968421936,-1.4365843534469604,-0.07259999960660934,0.955741286277771,0.19159001111984253"
347,"-1.6847552061080933,0.41121238470077515,0.07505035400390625,-0.7114872932434082,2.181455135345459,0.4947983920574188,-0.7853148579597473,0.35495078563690186,-0.7501587271690369,0.4142489731311798"
348,"0.1253206729888916,0.6112805604934692,0.3625902831554413,-1.2111308574676514,1.6251513957977295,1.4105854034423828,-1.5954804420471191,-0.06073811650276184,-0.7536104917526245,-0.5139684677124023"
349,"-0.6021436452865601,0.17869792878627777,0.8418079018592834,0.2921716272830963,-0.8450081944465637,0.9578441381454468,-2.489048719406128,0.36245620250701904,0.6069985032081604,0.69622403383255"
350,"1.0020880699157715,0.800671398639679,-0.276449978351593,-0.015864375978708267,1.0099924802780151,-0.5618568658828735,-1.845268726348877,0.5671018958091736,-1.5617092847824097,0.8812952041625977"
351,"-1.9752719402313232,1.0303086042404175,-0.4243282079696655,-0.19420236349105835,-0.2755720317363739,0.8602734804153442,-1.2435493469238281,0.975735068321228,1.2263799905776978,0.020226791501045227"
352,"-1.1292064189910889,1.0963749885559082,0.5423135757446289,-0.9226805567741394,1.5735450983047485,0.0934114158153534,-1.8615835905075073,-0.12212984263896942,0.6349191069602966,0.09503637254238129"
353,"-1.6077582836151123,0.5908817052841187,1.1515611410140991,-0.30217960476875305,-0.6519430875778198,1.0453441143035889,-1.0745577812194824,1.49937105178833,0.18268215656280518,-0.8334017395973206"
354,"-1.689648151397705,1.0338212251663208,0.23345822095870972,-0.5760484337806702,1.6747156381607056,0.7941073179244995,0.057296350598335266,-1.0581002235412598,-0.9494757652282715,0.47987374663352966"
355,"0.042319320142269135,0.33044329285621643,-0.95462965965271,-0.8534430265426636,0.8713440895080566,-0.05278434604406357,-2.145451068878174,0.45745524764060974,1.0549312829971313,1.2498148679733276"
356,"-1.3072099685668945,1.2570539712905884,-1.1550203561782837,-0.6069903373718262,1.8165485858917236,-0.5806861519813538,-0.6650885343551636,-0.05470964312553406,0.44054490327835083,0.8555575013160706"
357,"-0.42279911041259766,-0.04588837921619415,-0.9373003840446472,-0.8613894581794739,1.5565073490142822,0.5048860311508179,-1.9090442657470703,0.7599673271179199,0.24117332696914673,1.1138877868652344"
358,"-2.191354513168335,0.5589701533317566,0.16838449239730835,-0.6886550784111023,1.7245532274246216,0.467672199010849,-0.7923153638839722,0.7328546047210693,0.12181293219327927,-0.10192255675792694"
359,"-1.3106844425201416,0.06440726667642593,0.9803882241249084,-0.3991491496562958,0.5767945647239685,1.8170939683914185,-1.661424994468689,0.2872467339038849,-0.7328220009803772,0.37814995646476746"
360,"-0.49056437611579895,-0.4883919656276703,0.4298669397830963,-0.9707846641540527,2.081453561782837,1.1311973333358765,-1.6341989040374756,0.19113849103450775,-0.2717553675174713,0.022038668394088745"
361,"-0.6788532733917236,0.0023407340049743652,-0.01534852385520935,-2.2201290130615234,0.7628897428512573,0.42379796504974365,-0.883054256439209,0.3220874071121216,1.5621856451034546,0.7240839004516602"
362,"-1.4679299592971802,0.9938846826553345,-0.11924384534358978,-0.4788193702697754,1.2548226118087769,-0.22919437289237976,-1.2509357929229736,1.3304458856582642,-0.9251526594161987,0.8921228647232056"
363,"-0.5333917737007141,0.291281521320343,-0.8045061826705933,-1.3451393842697144,0.9619035720825195,0.1128711998462677,-1.6389737129211426,0.3810420334339142,1.498894453048706,1.0760180950164795"
364,"-0.4361938536167145,1.5363463163375854,0.12275382876396179,-0.6331671476364136,1.0740420818328857,1.3923852443695068,-0.8282730579376221,0.16289785504341125,-0.7649810314178467,-1.625810146331787"
365,"1.5919097661972046,-0.4866037368774414,-0.2719135284423828,-0.6163910031318665,0.5180814266204834,0.09600711613893509,-1.056182861328125,0.8254849910736084,-1.8035672903060913,1.2031753063201904"
366,"-1.3854601383209229,-0.3050529360771179,1.1382777690887451,-1.0098222494125366,1.7646563053131104,0.8849390745162964,-1.1507467031478882,-0.5261555910110474,0.30207186937332153,0.2872927784919739"
367,"-1.7976269721984863,0.9440218806266785,0.013799011707305908,-1.2906806468963623,1.1615898609161377,-0.9791246652603149,-0.3276689648628235,0.791832447052002,0.9263066053390503,0.5575517416000366"
368,"-1.5979150533676147,0.42988136410713196,-1.0720118284225464,-0.28055059909820557,2.0114331245422363,0.08513772487640381,0.22032228112220764,1.1051230430603027,-0.060427676886320114,-0.8409925699234009"
369,"-0.2587642967700958,-0.8373868465423584,-0.1445351094007492,-1.2781161069869995,1.268100619316101,0.6028479933738708,-1.6819603443145752,0.5994716882705688,0.18680734932422638,1.5435349941253662"
370,"-1.2268716096878052,0.39419475197792053,0.736386239528656,0.3229140043258667,0.7506752610206604,0.33118104934692383,-1.1832901239395142,0.6774263381958008,-1.9566909074783325,1.154074788093567"
371,"-1.5279057025909424,-0.06874477863311768,-0.4782838523387909,0.03928352892398834,0.15403859317302704,0.11082185804843903,-1.563859462738037,1.9425899982452393,1.0170955657958984,0.37496417760849"
372,"-0.631153404712677,0.989427387714386,0.09712960571050644,-1.9282422065734863,1.8505033254623413,0.3839513063430786,-0.8811742067337036,0.6399255394935608,-0.29108574986457825,-0.22928139567375183"
373,"-1.581242322921753,0.8645636439323425,1.27010178565979,-0.5515792369842529,1.3493918180465698,0.5503469705581665,-1.1522895097732544,0.5088493227958679,-0.22112908959388733,-1.0370134115219116"
374,"-0.7548892498016357,1.0208369493484497,-0.276436984539032,-0.5442675948143005,0.9136589169502258,-0.12074337899684906,-2.196882486343384,-0.1876668483018875,1.0509912967681885,1.095399260520935"
375,"-1.41191828250885,-1.226245403289795,-0.009958586655557156,-0.44252926111221313,1.1170011758804321,0.7105244994163513,-1.1347941160202026,0.2772485613822937,1.746272325515747,0.3743988871574402"
376,"-1.4340598583221436,-0.16765108704566956,0.5578780174255371,0.34339308738708496,0.8187860250473022,0.08734208345413208,-1.4912045001983643,-1.0281856060028076,0.5046882629394531,1.8090137243270874"
377,"-0.037541039288043976,-0.3427489995956421,-0.32961368560791016,-2.063210964202881,1.602698802947998,0.035357434302568436,-0.9802327156066895,0.7950382828712463,0.16962268948554993,1.150629997253418"
378,"0.43795451521873474,-0.5754176378250122,-0.5948313474655151,-1.0190047025680542,1.7088847160339355,0.7633547782897949,-1.6493284702301025,0.8917430639266968,0.7482787370681763,-0.7116336822509766"
379,"-0.7027224898338318,0.8738120198249817,0.7866129279136658,-1.1616077423095703,-0.10174369812011719,0.5105994939804077,-2.2000937461853027,1.0614933967590332,0.6908501386642456,0.2428000569343567"
380,"-1.470518708229065,1.4543763399124146,-0.132377028465271,-0.7475408911705017,1.7169986963272095,-0.2545228600502014,-1.0599796772003174,0.8143073916435242,-0.5444290637969971,0.22368589043617249"
381,"-2.3219692707061768,1.1946778297424316,-0.1918310523033142,-0.5666927099227905,1.5778491497039795,0.08718173205852509,-0.34941747784614563,0.2644965648651123,-0.05598507076501846,0.3616902828216553"
382,"0.3186127543449402,2.093404769897461,0.1365737020969391,-1.4363219738006592,0.8787655234336853,0.10027079284191132,-1.5773084163665771,-0.06949244439601898,-0.3963315188884735,-0.04817339777946472"
383,"-0.5846120119094849,0.6157756447792053,-0.20436358451843262,-1.586838960647583,0.8397428393363953,-0.5053768754005432,-1.5864616632461548,0.6259427070617676,1.1548069715499878,1.231385588645935"
384,"-2.179412841796875,1.436692714691162,0.46471989154815674,-0.24886949360370636,1.3490729331970215,-0.632468581199646,-0.5498502850532532,0.49903661012649536,-0.32153087854385376,0.18261012434959412"
385,"-1.3040205240249634,1.133067011833191,-0.1712910532951355,-1.0944113731384277,1.9849621057510376,0.3901732265949249,0.6938654184341431,-0.3979296386241913,-1.0009816884994507,-0.2334335744380951"
386,"-1.2985985279083252,0.6215347051620483,0.07436748594045639,-0.8363808393478394,2.0894970893859863,0.1983337700366974,-1.3221617937088013,0.4387558102607727,-0.6443641781806946,0.6790165305137634"
387,"-1.5974674224853516,0.7000455260276794,0.4293004870414734,-0.41162699460983276,1.6143134832382202,0.1282079815864563,-1.6138571500778198,0.9512692093849182,-0.5756559371948242,0.37547075748443604"
388,"-0.18759740889072418,1.0331190824508667,0.1876458078622818,-0.9995701909065247,1.55731999874115,0.13961151242256165,-1.8896784782409668,1.1596137285232544,-0.4666309952735901,-0.5338330864906311"
389,"-0.7113946676254272,1.0040860176086426,1.0340670347213745,-0.7597225308418274,1.8822332620620728,0.06775869429111481,-1.5022082328796387,-0.49314311146736145,-0.8335145711898804,0.31183797121047974"
390,"-0.7400546669960022,0.3716210424900055,-0.15044069290161133,-0.5764899253845215,2.558243751525879,0.13458122313022614,-1.3988550901412964,0.2055732011795044,-0.5994101762771606,0.1952313929796219"
391,"-1.2503955364227295,0.40496906638145447,-0.02929290011525154,-0.8021193742752075,1.829777479171753,0.046190228313207626,-1.7851015329360962,0.7823919057846069,0.12216717004776001,0.6814136505126953"
392,"-1.1114922761917114,2.258417844772339,-0.404269278049469,-1.330285668373108,1.2266426086425781,-0.03546963632106781,-0.44642776250839233,0.029911160469055176,-0.15426233410835266,-0.03276467323303223"
393,"-0.6534743309020996,0.8329728245735168,0.4748794436454773,-0.6472254395484924,0.6625034213066101,-0.759547233581543,-2.1711513996124268,1.4764519929885864,0.299561083316803,0.48502975702285767"
394,"-1.2364848852157593,1.6180566549301147,0.3936839699745178,-0.8710610866546631,0.8374284505844116,0.11840410530567169,-1.260695457458496,0.1626109778881073,-1.016704797744751,1.2547622919082642"
395,"-0.5191866755485535,-0.03747536987066269,-0.024790868163108826,-1.1590861082077026,2.154517650604248,0.5519256591796875,-1.3918416500091553,-0.0234367772936821,-0.6118500828742981,1.061224341392517"
396,"0.36154159903526306,1.9058706760406494,-1.4003921747207642,-0.7263883948326111,1.3708806037902832,-0.5129230618476868,-1.1013987064361572,-0.12408889085054398,-0.30577707290649414,0.5326750874519348"
397,"-0.9724525809288025,1.7312841415405273,-0.18447351455688477,-1.0059258937835693,1.0185061693191528,0.11288673430681229,-1.598876953125,-0.49888157844543457,0.4002157151699066,0.9977177381515503"
398,"-1.2329045534133911,0.3669344186782837,-0.2572210729122162,-1.2044634819030762,2.0243711471557617,0.5184968113899231,-1.389515995979309,0.47273150086402893,0.1759769171476364,0.5255939364433289"
399,"-1.500141978263855,1.2106319665908813,-0.10173274576663971,-0.02612978219985962,0.723305344581604,0.8494748473167419,-1.821654200553894,-0.15924789011478424,-0.40687650442123413,1.2323708534240723"
400,"0.028086930513381958,1.1454880237579346,0.4977838397026062,-0.7944853901863098,-0.4846506118774414,0.8382302522659302,-2.2597920894622803,-0.6046212911605835,0.6389763355255127,0.9949842095375061"
401,"-0.0652797669172287,1.5920535326004028,0.5066781640052795,-0.6358362436294556,-0.2543386220932007,0.891573429107666,-2.1818082332611084,0.9261199235916138,-0.29238569736480713,-0.48677659034729004"
402,"0.9604414105415344,0.6740275621414185,-0.1422652155160904,-0.2518790364265442,-0.5371929407119751,-0.20432594418525696,-2.466637134552002,1.133347988128662,0.913305401802063,-0.07882220298051834"
403,"-1.549636721611023,0.6651858687400818,-0.6768677234649658,0.07394281029701233,1.8264292478561401,-0.44074946641921997,-1.4646644592285156,0.19313883781433105,0.8225418329238892,0.5506799221038818"
404,"-1.3562649488449097,0.9808364510536194,0.11041712760925293,-1.2248541116714478,0.25616058707237244,0.8120971918106079,-1.4571467638015747,-0.20680442452430725,1.5995739698410034,0.485984742641449"
405,"-1.684374213218689,0.5375798344612122,0.7913814187049866,-0.7579274773597717,1.9086003303527832,-0.469002902507782,-1.1105453968048096,0.5086926817893982,-0.23658180236816406,0.5121771097183228"
406,"-0.9845075011253357,2.1298136711120605,0.1754378080368042,-0.6313120722770691,0.7417450547218323,1.103216528892517,-1.0174267292022705,-0.530606746673584,-0.9905862212181091,0.004226258024573326"
407,"-1.3817741870880127,0.3573652505874634,0.36690226197242737,-1.1467623710632324,1.5296845436096191,0.5272122025489807,-1.6293652057647705,-0.17688477039337158,0.81130450963974,0.7423179149627686"
408,"-0.5520758032798767,1.4593993425369263,0.722726583480835,0.10156243294477463,0.9831563830375671,-0.18746769428253174,-2.35213303565979,-0.4827265739440918,0.4839839041233063,-0.1764255166053772"
409,"-0.31267473101615906,1.9873015880584717,0.1825975775718689,-0.21611790359020233,1.260054111480713,0.8265494704246521,-0.8370026350021362,-0.9366313219070435,-0.7374696135520935,-1.216606616973877"
410,"-1.2185330390930176,1.2263013124465942,0.5645499229431152,-1.1357395648956299,1.3785171508789062,0.162276491522789,-1.5714218616485596,-0.5314245223999023,0.34950822591781616,0.7759661078453064"
411,"-0.5127420425415039,0.8822440505027771,1.1405460834503174,-1.3941690921783447,-0.13833484053611755,0.3355506360530853,-2.010826587677002,0.6781872510910034,-0.01904274709522724,1.0385873317718506"
412,"-0.42357978224754333,1.4337422847747803,0.1656748652458191,-0.6490768194198608,1.0456805229187012,-0.38903799653053284,-2.00789213180542,0.13553309440612793,-0.5999865531921387,1.2889426946640015"
413,"-1.1842457056045532,0.6697050333023071,-0.10050803422927856,-1.2225944995880127,2.109785318374634,0.39254942536354065,-1.3367149829864502,0.4236592650413513,-0.02027447149157524,0.2686384320259094"
414,"-0.6145995855331421,0.8908432722091675,-0.39896389842033386,-0.8620662093162537,1.8754059076309204,0.4468485713005066,-1.4273979663848877,0.18183761835098267,-1.0790845155715942,0.9871769547462463"
415,"-0.56551194190979,1.2760090827941895,-0.6368028521537781,-0.18458686769008636,1.6454482078552246,-0.2137932926416397,-1.7519248723983765,0.39387887716293335,-0.8852531313896179,0.9225366711616516"
416,"-1.4163298606872559,0.8599535226821899,0.9609788656234741,-0.6761550903320312,1.3641526699066162,0.4181932806968689,-1.300925374031067,-0.6636936664581299,-0.6681016683578491,1.121927261352539"
417,"-1.5870623588562012,0.3019241690635681,-0.5610058903694153,-0.7008967399597168,2.141547918319702,0.665063738822937,-0.9835155606269836,0.4032065272331238,-0.2721770405769348,0.5929152965545654"
418,"-1.0748302936553955,0.8286218047142029,-0.5623122453689575,-0.45727360248565674,2.013446807861328,-0.8291859030723572,-1.3895841836929321,0.4252026081085205,0.18198347091674805,0.8639312982559204"
419,"-0.6061499118804932,0.7435425519943237,0.39310598373413086,-0.6251330375671387,2.1878743171691895,0.524469792842865,-1.645336627960205,-0.27942925691604614,-0.8193359375,0.1263919174671173"
420,"0.21591725945472717,1.5077109336853027,-0.45366519689559937,-1.062603235244751,0.04236648231744766,0.37245315313339233,-1.9341527223587036,-0.16798508167266846,-0.07867082208395004,1.5586292743682861"
421,"-0.5685449838638306,1.3217263221740723,-0.28118231892585754,-1.0941989421844482,0.9473737478256226,0.30880409479141235,-2.0338425636291504,-0.08394159376621246,1.19801926612854,0.2857872247695923"
422,"0.5868490934371948,2.272188901901245,-0.6538203954696655,0.658894956111908,-0.7985383868217468,-0.9953181147575378,-1.0089457035064697,-0.7096920609474182,0.6922480463981628,-0.04386609047651291"
423,"-0.7434314489364624,0.14181560277938843,0.26382458209991455,-0.6082678437232971,2.5996270179748535,0.4950275421142578,-1.1922005414962769,-0.4327109456062317,-0.6073364019393921,0.08365222811698914"
424,"-2.2240381240844727,0.36918193101882935,0.6853242516517639,-1.0859360694885254,1.4283093214035034,-0.17627622187137604,-0.45236706733703613,0.8920638561248779,0.419526606798172,0.14421166479587555"
425,"-0.9580762982368469,0.21366244554519653,-1.0492600202560425,-0.6118195056915283,2.3013205528259277,-0.7618284821510315,-0.7087822556495667,0.8912845253944397,0.06399659067392349,0.6195020079612732"
426,"-0.7081989645957947,0.5014021992683411,0.7662118673324585,-0.28593990206718445,0.9410549998283386,0.5403329133987427,-2.2897703647613525,-0.0890815481543541,-0.6766756176948547,1.3006643056869507"
427,"-0.9038851261138916,0.9713807702064514,0.3647792339324951,-1.3535282611846924,1.1788347959518433,0.9500877261161804,-1.9400246143341064,0.31914815306663513,0.08213535696268082,0.3310719132423401"
428,"0.022598952054977417,-0.42976856231689453,0.05863519012928009,-0.7103220820426941,2.404820203781128,0.03502516448497772,-1.5021085739135742,-0.08055979013442993,-0.6863075494766235,0.8879874348640442"
429,"-1.680450201034546,1.2598801851272583,1.0411289930343628,-0.05608583241701126,1.333927869796753,-1.3117069005966187,-0.7694207429885864,0.18874496221542358,0.4294581711292267,-0.4354766309261322"
430,"-0.5987160205841064,1.7355411052703857,0.8588056564331055,-1.0175697803497314,0.7993471026420593,-0.7861775159835815,-1.6934661865234375,-0.013766497373580933,-0.12934601306915283,0.8453483581542969"
431,"-1.2630422115325928,0.8006852269172668,1.0404226779937744,-0.3463207185268402,1.2892194986343384,-0.3254810869693756,-1.6853713989257812,0.940820038318634,-0.9203926920890808,0.4694603383541107"
432,"-0.9116557836532593,1.4764561653137207,0.04921596124768257,-0.8346248269081116,1.063461422920227,0.1825745403766632,-1.944942831993103,0.8481808304786682,-0.521484375,0.5928189754486084"
433,"-0.7341744899749756,1.2595551013946533,0.17967405915260315,-0.8727766275405884,1.4497802257537842,-0.5376238226890564,-0.9861457347869873,-0.5610450506210327,-0.8396004438400269,1.6423567533493042"
434,"-1.7148237228393555,1.2585787773132324,-0.07156351208686829,-0.42519283294677734,1.6453094482421875,0.06009644269943237,-0.6718647480010986,-0.7665138840675354,-0.46463578939437866,1.1506099700927734"
435,"-1.8803167343139648,1.3382611274719238,0.8488151431083679,-0.20007357001304626,1.5272915363311768,0.2961171567440033,-0.7045230269432068,-0.3027834892272949,-0.9506741166114807,0.02788594365119934"
436,"-1.1283713579177856,1.439444661140442,0.311322957277298,-0.771973729133606,1.271586537361145,0.6935706734657288,-1.771096110343933,0.6128305196762085,-0.5889647006988525,-0.06834929436445236"
437,"0.3406616151332855,1.9856685400009155,0.49210336804389954,-0.3720479905605316,0.10800771415233612,-0.7572233080863953,-2.0486063957214355,-0.5701241493225098,0.6517020463943481,0.16985869407653809"
438,"-1.5718542337417603,0.8243420720100403,0.08485575765371323,-0.45334187150001526,1.836751937866211,0.2857334315776825,-1.729488730430603,0.17715248465538025,0.34426984190940857,0.2015792727470398"
439,"-1.2424687147140503,-0.07749895751476288,-1.0838263034820557,-0.470805823802948,2.5079684257507324,0.561657726764679,-0.30247142910957336,-0.146128848195076,-0.2627561092376709,0.5163297653198242"
440,"-0.9159959554672241,1.2986793518066406,0.9866055250167847,-0.1189560815691948,-0.33631330728530884,0.752308189868927,-2.0504348278045654,-0.8513560891151428,0.3774734139442444,0.8579899668693542"
441,"-1.29039466381073,1.1828429698944092,0.5137240290641785,-1.1078568696975708,0.42503979802131653,0.9155514240264893,-1.933410406112671,0.14942173659801483,0.641615629196167,0.5034667253494263"
442,"0.9402464628219604,0.6273324489593506,0.831899881362915,-0.15274518728256226,-0.20396867394447327,-1.0093400478363037,-1.4276858568191528,-1.4895330667495728,1.6183640956878662,0.2654300034046173"
443,"-0.3944995105266571,0.9108954071998596,0.0397300198674202,-1.0450856685638428,1.9548861980438232,0.29136598110198975,-1.6995213031768799,0.5734459161758423,0.23115026950836182,-0.8623673319816589"
444,"-1.78877592086792,-1.2850571870803833,0.2142200469970703,-0.982517659664154,1.365397572517395,0.8434826731681824,0.5633850693702698,-0.02636820264160633,1.1150612831115723,-0.01882774382829666"
445,"-1.2192199230194092,1.050137996673584,0.21328632533550262,-1.096265196800232,1.962463617324829,-0.15175127983093262,-0.9092669486999512,-0.16098305583000183,-0.6772254705429077,0.9888240694999695"
446,"-1.5038014650344849,1.5350250005722046,1.1819236278533936,-0.9781493544578552,0.11454281210899353,0.0206109881401062,-1.1449460983276367,-0.7416573166847229,0.8040627241134644,0.7123890519142151"
447,"-1.2231943607330322,1.074358582496643,0.24210615456104279,-1.2984073162078857,1.2641981840133667,1.3593472242355347,-1.2453768253326416,0.4909723401069641,-0.06133802980184555,-0.6026663780212402"
448,"-0.07063031196594238,0.4686550199985504,-1.4946935176849365,-0.17434456944465637,1.9870887994766235,0.2916737198829651,-1.6942470073699951,-0.0881267786026001,0.000718235969543457,0.7739061117172241"
449,"-0.6855387687683105,0.8337454795837402,0.2202620804309845,-0.19955027103424072,1.3171188831329346,0.16711919009685516,-2.396728754043579,1.0676279067993164,-0.008515240624547005,-0.3155404329299927"
450,"-0.6981189846992493,0.24916154146194458,0.7213438153266907,-1.2358267307281494,2.2363734245300293,-0.05735301598906517,-1.5131735801696777,-0.12235438078641891,0.15801283717155457,0.2619350552558899"
451,"-0.5594469308853149,-0.36340096592903137,-0.18100948631763458,-1.3986362218856812,1.7874882221221924,0.44533470273017883,-1.591167688369751,1.11857008934021,0.6098886728286743,0.1323796808719635"
452,"-1.8316717147827148,0.7110768556594849,1.6070985794067383,-0.9971674084663391,1.249985933303833,0.3764393925666809,-0.45736128091812134,-0.7666816115379333,-0.11195752024650574,0.22023887932300568"
453,"-0.9715580344200134,1.7657859325408936,-0.28455787897109985,-1.110412836074829,0.7177505493164062,-0.07822771370410919,-1.134251356124878,-0.7592244744300842,0.4175306558609009,1.4371652603149414"
454,"-0.5456085205078125,0.39125916361808777,-0.8683845400810242,-1.1903690099716187,1.904623031616211,0.32100439071655273,-1.5587800741195679,0.4096468985080719,0.11890902370214462,1.0176998376846313"
455,"-1.6344647407531738,1.0104721784591675,0.573959231376648,-0.7773178815841675,1.5802274942398071,0.21481764316558838,-1.5351879596710205,0.6010860800743103,-0.2532539367675781,0.2196619063615799"
456,"-0.7410735487937927,1.4063966274261475,0.033474281430244446,0.16084527969360352,1.38596773147583,0.44694146513938904,-1.9224357604980469,-0.7338711619377136,-0.756420910358429,0.7201759815216064"
457,"-0.8207715153694153,0.3728838860988617,0.732824444770813,-1.6390812397003174,1.4364014863967896,0.18290507793426514,-1.1185740232467651,-0.025543957948684692,-0.6161614656448364,1.4951175451278687"
458,"-0.9583854079246521,1.61875581741333,-0.0756220743060112,0.14662989974021912,1.1087357997894287,0.07516821473836899,-2.0428853034973145,-0.7727729082107544,0.34288322925567627,0.5574930906295776"
459,"-1.7394886016845703,0.4192027747631073,-1.4230608940124512e-06,-0.9037682414054871,2.101980209350586,0.41060134768486023,-0.7550618052482605,-0.2128468155860901,-0.1839962601661682,0.8633788824081421"
460,"-0.9967332482337952,0.27619436383247375,0.8583095669746399,-1.272362470626831,2.1144213676452637,0.48588380217552185,-1.1413815021514893,-0.04539218544960022,-0.6513407826423645,0.3724009394645691"
461,"-1.8487143516540527,0.11560097336769104,-0.28496286273002625,-0.11346422135829926,0.643613874912262,0.507448673248291,-1.4641263484954834,1.8243553638458252,0.0467902272939682,0.5734587907791138"
462,"-2.264958381652832,0.6091925501823425,0.7330517172813416,-0.5092189311981201,0.3283160924911499,0.8539749383926392,-1.3587092161178589,0.8544425964355469,0.32846707105636597,0.4254416227340698"
463,"0.5494954586029053,0.039614710956811905,0.06644104421138763,-1.285904884338379,0.5375819206237793,1.3818222284317017,-1.7061527967453003,1.0489773750305176,0.586573600769043,-1.2184484004974365"
464,"-1.2197134494781494,2.0268747806549072,-0.1219240128993988,-0.7987260222434998,1.2850778102874756,0.17644578218460083,-1.2688751220703125,-0.5321938395500183,0.41720858216285706,0.03582543879747391"
465,"-1.2156176567077637,1.9354965686798096,-0.1846519410610199,-0.14254194498062134,-0.6232462525367737,0.25253772735595703,-0.39558857679367065,-0.2427208423614502,-1.0818109512329102,1.6981439590454102"
466,"-0.45307520031929016,0.30240368843078613,1.2300664186477661,-0.4221356213092804,-0.8352632522583008,0.3677513003349304,-1.92760169506073,1.7712494134902954,0.38672441244125366,-0.42011895775794983"
467,"-1.1383771896362305,1.385754108428955,-0.49298936128616333,-1.888906478881836,0.284412145614624,0.5161395072937012,-0.7389997243881226,1.3202767372131348,0.21375197172164917,0.5389384627342224"
468,"-1.1800968647003174,2.0705389976501465,-0.49766889214515686,-0.6586819291114807,1.389646291732788,-0.007499245926737785,-1.0034831762313843,0.35937753319740295,0.24345357716083527,-0.7155863642692566"
469,"0.013657890260219574,2.247776746749878,-0.4802837371826172,-1.053599238395691,-1.3262536525726318,0.38645100593566895,-0.5382692813873291,0.3970956802368164,0.9475337266921997,-0.5941088795661926"
470,"-1.0792638063430786,1.3421969413757324,-1.3114359378814697,-0.47744637727737427,-0.08279123902320862,-0.30424433946609497,0.16295777261257172,1.5785902738571167,1.1932293176651,-1.0217927694320679"
471,"-0.7884669899940491,1.0257046222686768,0.12463924288749695,-0.2199300229549408,1.6968828439712524,0.729655385017395,-2.047062397003174,-0.14329180121421814,-0.7219846844673157,0.3438534736633301"
472,"-0.5552728176116943,1.4956923723220825,0.8707571625709534,-1.4370254278182983,0.6957769989967346,-1.2444618940353394,-1.0317051410675049,1.0725650787353516,-0.3660031855106354,0.499676913022995"
