,words
5592,"-1.7022440433502197,1.0938847064971924,0.7141306400299072,-0.36847567558288574,1.3970448970794678,-0.685968816280365,-1.1520887613296509,-0.6843886971473694,0.49586719274520874,0.892238438129425"
5593,"-1.6751708984375,0.5987645983695984,0.5885301828384399,-1.348990797996521,1.6098549365997314,0.7272326350212097,-0.5514680743217468,0.25686952471733093,-0.8635213375091553,0.6578989028930664"
5594,"-1.8883957862854004,0.913527250289917,0.2246151715517044,-0.809629499912262,1.0857385396957397,0.4651337265968323,-0.9017841219902039,1.028178334236145,-0.9589648842811584,0.8415811061859131"
5595,"-0.6565897464752197,1.8316434621810913,-0.31720757484436035,-0.8374873399734497,1.0318936109542847,-0.22371144592761993,-1.7182636260986328,-0.2992885112762451,0.07096600532531738,1.1180449724197388"
5596,"-1.0528267621994019,0.6003775000572205,-0.36406853795051575,-1.1374430656433105,1.048776388168335,0.2674659788608551,-1.6619600057601929,1.6019467115402222,0.7739900946617126,-0.07625844329595566"
5597,"-1.4379379749298096,0.6511788964271545,0.3153614401817322,-0.3494037389755249,1.8165968656539917,0.2593753933906555,-1.9324885606765747,0.3205423355102539,0.2745944857597351,0.08218082785606384"
5598,"-1.332441806793213,0.3262505829334259,0.11554748564958572,-1.0026570558547974,2.2816200256347656,0.5099690556526184,-1.0880857706069946,-0.3347998261451721,-0.053902335464954376,0.5784993171691895"
5599,"-0.5183116793632507,1.1098190546035767,-0.4630839228630066,-0.6862362623214722,2.169919967651367,-0.22887860238552094,-1.475233793258667,0.20106500387191772,-0.6989736557006836,0.5899139046669006"
5600,"-0.034300681203603745,0.06162304803729057,-0.44026270508766174,-0.7286752462387085,1.6291474103927612,-0.12021982669830322,-1.8214479684829712,1.7531306743621826,-0.43737947940826416,0.138384610414505"
5601,"-1.152358889579773,1.8516757488250732,0.6992003917694092,-0.28135380148887634,1.572777509689331,-0.31944212317466736,-0.9118689298629761,-0.044065698981285095,-1.0717302560806274,-0.34283384680747986"
5602,"-0.5292878150939941,1.4412604570388794,0.9511281251907349,-0.8323079347610474,0.9247587323188782,-0.32954809069633484,-2.080150604248047,0.06262979656457901,-0.3846745789051056,0.7761921286582947"
5603,"-1.0797009468078613,0.6512153148651123,-0.22340089082717896,-1.5280381441116333,1.0823423862457275,0.7251186370849609,-1.1816511154174805,1.5581868886947632,-0.503919243812561,0.4998471140861511"
5604,"-1.3135285377502441,0.5461297035217285,0.47829678654670715,-0.6813434362411499,0.3794049620628357,1.3151319026947021,-2.1036694049835205,0.6390279531478882,-0.018195345997810364,0.7587456107139587"
5605,"-0.09527304768562317,-0.28260350227355957,0.8626049160957336,-1.956892728805542,1.9179959297180176,0.6760993599891663,-0.33824318647384644,0.4884379506111145,-0.495498389005661,-0.7766271829605103"
5606,"-0.10024738311767578,-0.2626335024833679,-0.3163388967514038,-0.3161689341068268,2.0706381797790527,0.686366617679596,-2.1119964122772217,0.5919721722602844,-0.367882639169693,0.12629060447216034"
5607,"0.49833425879478455,0.364864706993103,1.577536940574646,-0.9011152982711792,0.1626984179019928,-0.3584693968296051,-0.07187062501907349,1.1880033016204834,-2.15751051902771,-0.30247217416763306"
5608,"-1.5095257759094238,0.013358235359191895,1.5614299774169922,-0.6896153688430786,0.1434614211320877,0.6948434114456177,-1.6086641550064087,0.7208389043807983,1.0332069396972656,-0.3593335449695587"
5609,"0.07637646794319153,0.8353410363197327,0.4390416145324707,-1.4899139404296875,0.7743828296661377,0.4356834292411804,-1.4319202899932861,0.31016430258750916,-1.3792698383331299,1.4301142692565918"
5610,"-1.4425703287124634,-0.4712863266468048,0.5474411249160767,-0.2143665850162506,1.2308269739151,1.6790032386779785,-1.2062134742736816,0.7872551679611206,-0.9690197706222534,0.058930158615112305"
5611,"0.03482641279697418,2.357022762298584,0.6771413683891296,-1.2619659900665283,0.7248715162277222,-0.6957652568817139,-0.6576179265975952,-0.7297021150588989,-0.6224819421768188,0.17367109656333923"
5612,"-1.565557837486267,0.4494837522506714,0.3166831433773041,-0.8084043264389038,2.418755054473877,0.48841431736946106,-0.28631266951560974,-0.10985507816076279,-0.41809478402137756,-0.48511141538619995"
5613,"-1.6473702192306519,-0.07309578359127045,1.430631399154663,0.22846660017967224,1.3690588474273682,1.1811740398406982,-0.974044919013977,-0.18958482146263123,-0.5052231550216675,-0.8200122117996216"
5614,"-0.07225234806537628,1.7562963962554932,-0.780324399471283,-1.2447904348373413,1.3707963228225708,-0.7162532210350037,-0.9071378707885742,0.9830238223075867,-0.6919650435447693,0.3026065528392792"
5615,"-1.3416892290115356,1.3157188892364502,1.5608071088790894,-1.044908881187439,0.8944097757339478,0.33737125992774963,-0.5541315078735352,0.08194883167743683,0.05805668234825134,-1.3075828552246094"
5616,"-1.4612364768981934,0.3420597314834595,0.6829694509506226,-0.9562007188796997,2.0116801261901855,0.5331303477287292,-1.3465194702148438,0.21813149750232697,0.2837149202823639,-0.30772948265075684"
5617,"-1.854642629623413,1.1199413537979126,-0.049796827137470245,-0.09061022847890854,-0.6378593444824219,0.49026361107826233,0.0926707535982132,1.9639085531234741,-0.16475853323936462,-0.8691164255142212"
5618,"-1.7045305967330933,1.75567626953125,0.3770863115787506,-1.4403502941131592,0.4143085181713104,0.639015257358551,-0.958023726940155,0.202320396900177,0.3314656913280487,0.3830319941043854"
5619,"-0.8954739570617676,0.43432897329330444,-0.785888135433197,-0.037707313895225525,1.4680495262145996,-1.0189818143844604,-0.556705892086029,1.7695515155792236,-1.1063296794891357,0.7291566133499146"
5620,"-0.379605233669281,0.11377045512199402,-1.0954859256744385,-0.667351484298706,1.7146384716033936,0.45905423164367676,-0.2768612802028656,1.8555876016616821,-1.0054014921188354,-0.7183455228805542"
5621,"-0.6507254838943481,0.814794659614563,-0.8740510940551758,0.0675656646490097,1.7620209455490112,0.06755867600440979,-1.9159115552902222,1.1324124336242676,-0.19176433980464935,-0.2118997722864151"
5622,"-0.5329650044441223,1.0227651596069336,-0.1698208451271057,-0.3859560787677765,1.0634410381317139,-0.5387458801269531,-2.3985657691955566,0.5986897349357605,0.8437622785568237,0.4973951578140259"
5623,"-0.004132568836212158,0.42882239818573,-0.5204117298126221,-1.8668769598007202,1.4572314023971558,-0.6762585639953613,0.37793347239494324,1.7102301120758057,-0.43867751955986023,-0.4678604006767273"
5624,"-1.6032835245132446,1.6793134212493896,0.2735064625740051,-1.216798186302185,0.5148676633834839,0.7374537587165833,-0.8332771062850952,0.28416821360588074,-0.7713318467140198,0.9353811144828796"
5625,"-0.6358880996704102,-0.2120777815580368,0.328151673078537,-1.4411296844482422,2.292531967163086,0.47338998317718506,-0.9469029903411865,-0.08998753875494003,-0.5749379396438599,0.8068503737449646"
5626,"0.02352399006485939,0.9833643436431885,-0.5011564493179321,-0.4242726266384125,1.8400421142578125,0.8257689476013184,-1.5675100088119507,-0.14321765303611755,0.35314515233039856,-1.3896883726119995"
5627,"-0.06095084175467491,1.5613770484924316,-0.06440732628107071,-0.39856234192848206,1.253478765487671,0.3632241189479828,-0.34390175342559814,-0.7424041032791138,0.5933287143707275,-2.161182403564453"
5628,"0.18784967064857483,0.8084317445755005,-0.42751213908195496,-2.6482605934143066,-0.5748353004455566,0.5289922952651978,0.10653056204319,0.5209554433822632,0.9727566242218018,0.5250917673110962"
5629,"-0.48565343022346497,1.1846011877059937,-0.45529600977897644,-1.68709397315979,1.0806776285171509,0.30347561836242676,-1.6792476177215576,0.2343561053276062,0.6086215376853943,0.8955586552619934"
5630,"0.25444501638412476,1.3732033967971802,-0.6837151050567627,-0.8163142800331116,1.0586543083190918,1.2692614793777466,-1.736958622932434,0.5711292028427124,-0.7119429707527161,-0.5777627229690552"
5631,"-1.3747841119766235,1.2569266557693481,0.2346322387456894,-1.465104341506958,1.473198652267456,0.8253511190414429,-1.0321333408355713,0.03210451453924179,0.47732025384902954,-0.42751163244247437"
5632,"-1.2586899995803833,0.2717631459236145,0.04926520586013794,-0.7664440870285034,2.4621095657348633,-0.03323798626661301,-1.2423664331436157,0.201547771692276,-0.0075209420174360275,0.3235737383365631"
5633,"-1.6787185668945312,-0.1237061619758606,1.0228760242462158,-0.4736783802509308,1.4135806560516357,1.4129759073257446,-1.189888834953308,0.3630436658859253,-0.5668090581893921,-0.17967531085014343"
5634,"-0.7936481833457947,-0.4149044156074524,0.5455306172370911,-1.9619429111480713,1.407700538635254,0.37200236320495605,-1.0923290252685547,0.11160275340080261,1.083757758140564,0.7422301769256592"
5635,"-0.9865014553070068,1.7822186946868896,0.6881976127624512,-0.1538028120994568,0.42470020055770874,0.44844841957092285,-0.6973962187767029,0.6236359477043152,-0.10845163464546204,-2.0210487842559814"
5636,"-0.7518537640571594,-0.7937865853309631,0.96889328956604,-1.0328189134597778,0.8698475360870361,0.3591078817844391,-1.6131558418273926,1.7587263584136963,0.42610737681388855,-0.1910673826932907"
5637,"-1.6283119916915894,1.2069766521453857,1.3486552238464355,-0.7134621143341064,-0.03730865567922592,0.8549873232841492,0.5376036167144775,-0.08581653982400894,-1.5887062549591064,0.10538300126791"
5638,"-0.8851357102394104,1.4945093393325806,-0.3757825195789337,-0.47716856002807617,1.3419699668884277,0.15866582095623016,-1.4423161745071411,0.2700802981853485,-1.189395785331726,1.1045732498168945"
5639,"0.3379212021827698,1.13498854637146,-0.28192004561424255,-1.3851689100265503,1.7826166152954102,-0.5215206742286682,-1.4522380828857422,0.9408140182495117,-0.2528494596481323,-0.30264338850975037"
5640,"-1.2345088720321655,1.1314945220947266,-0.06128042936325073,-0.746071457862854,2.28969669342041,-0.42876261472702026,-0.5968471169471741,-0.04243817925453186,-0.7889906167984009,0.47770801186561584"
5641,"-1.0414669513702393,0.800152599811554,0.019700922071933746,-0.9254052639007568,2.0437309741973877,0.6273404955863953,-0.4248883128166199,0.20589131116867065,-1.594165563583374,0.2891097068786621"
5642,"-1.2351899147033691,2.161547899246216,-0.28598079085350037,-0.6735661625862122,0.7910854816436768,-0.20846308767795563,-0.9509693384170532,0.943466067314148,-0.8436236381530762,0.3016933798789978"
5643,"-0.773811399936676,1.9713428020477295,-0.13643833994865417,-1.5155229568481445,1.0024724006652832,0.1405644416809082,-0.26801255345344543,-0.5174142122268677,-0.9082973599433899,1.0051170587539673"
5644,"-0.9638112783432007,1.6234321594238281,0.49089711904525757,-0.8944952487945557,1.337828278541565,0.193028524518013,-1.7939435243606567,0.33513617515563965,-0.46649494767189026,0.13842207193374634"
5645,"-0.27326858043670654,1.8472737073898315,0.3523597717285156,-1.0178848505020142,0.9802679419517517,-0.7902225852012634,-1.6581190824508667,-0.2608680725097656,-0.14350192248821259,0.9639636278152466"
5646,"-0.806768536567688,1.0568987131118774,-0.405176043510437,-0.28272923827171326,2.021906852722168,-0.25061753392219543,-1.8855514526367188,0.2795438766479492,-0.1522236466407776,0.42471715807914734"
5647,"-0.2722042500972748,1.0605714321136475,-0.18945638835430145,-1.1040207147598267,2.06605863571167,-0.24928046762943268,-1.7398234605789185,-0.054244332015514374,0.055097319185733795,0.42730212211608887"
5648,"-1.5045158863067627,1.263102412223816,0.08422677963972092,-0.9947183132171631,2.0506083965301514,0.16146911680698395,-0.5088412761688232,0.13953343033790588,-0.7905732989311218,0.0997086763381958"
5649,"-1.0550003051757812,0.6839306354522705,-0.28723445534706116,-1.1006793975830078,2.250328779220581,-0.11834356933832169,-1.2105488777160645,0.4492523968219757,-0.19606474041938782,0.5843595862388611"
5650,"-1.7407468557357788,1.4137632846832275,0.03424373269081116,-0.3123626112937927,1.592827558517456,-0.09960626065731049,-1.289031982421875,-0.19876869022846222,-0.1715102642774582,0.7711920738220215"
5651,"-0.9726004004478455,1.5097086429595947,0.46153298020362854,-1.0463511943817139,1.245987892150879,-0.03666965663433075,-1.7897886037826538,-0.3519167900085449,0.26027247309684753,0.719825029373169"
5652,"-1.5869773626327515,0.6814777851104736,0.007270783185958862,-0.8947299122810364,1.7071194648742676,0.5520252585411072,-1.5059118270874023,0.19184237718582153,0.01562836579978466,0.8322548270225525"
5653,"-0.9346232414245605,1.69708251953125,-1.0945181846618652,-0.9976270794868469,0.6048704981803894,0.0977313220500946,-1.392472505569458,0.7957953810691833,1.03411865234375,0.18964263796806335"
5654,"-1.456681251525879,0.6892436742782593,-0.5901839733123779,-0.8282048106193542,1.161004900932312,0.42735087871551514,-1.6600631475448608,0.357962429523468,1.2236449718475342,0.6759262681007385"
5655,"-0.29991185665130615,0.6121470332145691,-0.21004775166511536,-1.1879026889801025,2.347602128982544,-0.31180378794670105,-1.0990718603134155,-0.24396705627441406,-0.5541541576385498,0.9471101760864258"
5656,"-0.7327926754951477,1.292457103729248,-0.6832125186920166,-1.0819122791290283,2.3862645626068115,-0.06683169305324554,-0.5854149460792542,-0.0798383504152298,-0.1666322946548462,-0.2820872962474823"
5657,"-1.113194227218628,0.944942831993103,0.06254372000694275,-1.005157470703125,2.1199748516082764,0.034783974289894104,-1.1566425561904907,0.24186256527900696,-0.75499427318573,0.6258804798126221"
5658,"-1.1424328088760376,0.7186177968978882,-0.3399968147277832,-0.7428627014160156,1.3271846771240234,1.5748372077941895,-1.5183504819869995,-0.2483426332473755,-0.45984703302383423,0.8311927914619446"
5659,"-1.5565704107284546,1.590172529220581,-0.06783749908208847,-0.5425614714622498,1.5076050758361816,0.4508626163005829,-1.4986244440078735,-0.07998761534690857,0.07052839547395706,0.12641280889511108"
5660,"-1.9556769132614136,1.206011176109314,-0.1892877221107483,-0.3200971782207489,0.9268946647644043,0.30842554569244385,-1.3548990488052368,1.3379112482070923,0.049258068203926086,-0.008539460599422455"
5661,"-1.1852377653121948,1.3470184803009033,0.1080784723162651,-0.3536280393600464,1.6072626113891602,0.32398325204849243,-1.9702129364013672,-0.1711130291223526,0.119476318359375,0.1743725687265396"
5662,"-1.0625770092010498,1.1147938966751099,-0.04256147891283035,-0.44193577766418457,1.740652322769165,0.14577290415763855,-2.041408061981201,0.25279292464256287,-0.04803469032049179,0.38250502943992615"
5663,"0.07664361596107483,1.4780256748199463,0.02404768019914627,-1.9505257606506348,1.3939433097839355,0.35176122188568115,-1.344172716140747,0.13015073537826538,-0.30468320846557617,0.1448097825050354"
5664,"-0.7921896576881409,1.718231201171875,-0.9044309258460999,-0.8915390968322754,1.1297295093536377,-0.47364920377731323,-1.4468555450439453,0.12041334807872772,0.6912806034088135,0.8490097522735596"
5665,"-1.64891517162323,0.681792140007019,0.35137438774108887,-0.4940689504146576,1.543204665184021,-0.006225228309631348,-1.8235172033309937,0.42650243639945984,0.6966683864593506,0.2731846272945404"
5666,"-1.0445033311843872,2.021590232849121,-0.324704110622406,-0.7264922261238098,1.6467113494873047,-0.08046066761016846,-1.0906126499176025,-0.47554582357406616,0.1989445984363556,-0.1249273270368576"
5667,"-1.1085522174835205,1.7672396898269653,-0.6045096516609192,-1.132989525794983,1.3704780340194702,-0.01528846099972725,-1.0143285989761353,0.7287197113037109,-0.5247353315353394,0.5339661836624146"
5668,"-0.8913125395774841,0.4026995301246643,0.6774747967720032,-1.1578595638275146,2.2475078105926514,-0.44393184781074524,-1.054276704788208,-0.15956439077854156,-0.43745845556259155,0.8167213797569275"
5669,"-1.491227626800537,1.6741515398025513,0.5488185286521912,-0.8162626624107361,1.345245122909546,-0.15468759834766388,-1.420359492301941,-0.041518405079841614,0.38987934589385986,-0.034039050340652466"
5670,"-0.9713303446769714,1.293493390083313,0.4147340655326843,-0.523157000541687,1.1434544324874878,0.09442737698554993,-2.1314709186553955,-0.5257512331008911,0.7963436841964722,0.4092567563056946"
5671,"-1.4023159742355347,1.575616478919983,-0.44398215413093567,-1.1361464262008667,1.352789282798767,-0.273987352848053,-0.9503896832466125,0.32927197217941284,-0.1152242124080658,1.0643682479858398"
5672,"-0.49618446826934814,0.9606021046638489,-0.3695112466812134,-0.5412375926971436,2.0804567337036133,-0.06307075917720795,-0.9746723175048828,-0.08063021302223206,-1.478476881980896,0.9627246260643005"
5673,"-1.056003451347351,1.2629858255386353,-0.4439113736152649,-0.8759129047393799,2.0693047046661377,0.27167508006095886,-1.3170382976531982,0.36716362833976746,-0.3143892288208008,0.03612608090043068"
5674,"-1.7909197807312012,0.9445005059242249,0.08675050735473633,-0.6786689162254333,1.6757636070251465,0.43592211604118347,-1.1715439558029175,0.09793688356876373,-0.4969886839389801,0.8972474932670593"
5675,"-1.430363655090332,1.4089534282684326,-0.1458805650472641,-0.2620406150817871,1.19436776638031,-0.6335866451263428,-1.748154878616333,0.7830942869186401,0.28601399064064026,0.5475969314575195"
5676,"-2.0263943672180176,0.8751356601715088,0.21252363920211792,-0.9421648979187012,1.4875462055206299,0.7781733274459839,-1.0547075271606445,0.10918151587247849,0.4984055757522583,0.062300533056259155"
5677,"-0.4183175265789032,0.8220368027687073,-0.7189810276031494,-0.3094205856323242,1.8360406160354614,0.11267264932394028,-2.155505895614624,-0.14180339872837067,0.40652942657470703,0.5667490363121033"
5678,"-1.3890488147735596,1.1577880382537842,-0.6725784540176392,-0.20322921872138977,2.133981466293335,-0.5702581405639648,-0.8866264820098877,0.34463199973106384,-0.43101873993873596,0.5163583159446716"
5679,"-0.4829174876213074,1.38100266456604,0.22321036458015442,-1.199338674545288,1.4400657415390015,-0.10262557864189148,-1.3794313669204712,-1.0210847854614258,-0.017012745141983032,1.1581321954727173"
5680,"-0.4999120831489563,1.790999412536621,0.47080790996551514,-0.4727664589881897,1.234255075454712,0.28517037630081177,-1.5727952718734741,-1.0384935140609741,-0.7771895527839661,0.5799244046211243"
5681,"-0.41829606890678406,1.1495648622512817,-0.21383816003799438,-1.2055482864379883,2.4118340015411377,-0.5525981187820435,-0.9174624085426331,-0.1640060544013977,-0.1134704127907753,0.023820437490940094"
5682,"-1.0386409759521484,0.9764105081558228,0.8266458511352539,-0.9058464765548706,1.1887967586517334,0.2230055332183838,-2.012026071548462,-0.46871504187583923,0.589648425579071,0.6207212805747986"
5683,"-0.5401054620742798,1.7512528896331787,0.46144869923591614,-0.8402742147445679,1.0892151594161987,-1.2613939046859741,-1.449906587600708,0.6783337593078613,-0.3780164420604706,0.4894462525844574"
5684,"-1.3865995407104492,1.0553215742111206,0.12615254521369934,-0.21408554911613464,1.2596864700317383,0.6089466214179993,-1.8421622514724731,-0.43920618295669556,-0.29525309801101685,1.127199411392212"
5685,"-1.3532540798187256,1.4916847944259644,0.5078645348548889,-0.20527425408363342,1.2698112726211548,0.0630897581577301,-1.8879327774047852,-0.430888831615448,0.018811382353305817,0.526088297367096"
5686,"-1.9883904457092285,0.7978812456130981,0.1245259940624237,-0.36543264985084534,1.9553229808807373,0.1560450941324234,-0.6695566773414612,0.11570943892002106,-0.7498242259025574,0.6237191557884216"
5687,"-1.2745990753173828,2.026541233062744,-0.1411893665790558,-0.9421460032463074,1.3841032981872559,0.16279171407222748,-0.6735655665397644,0.5145509243011475,-0.7947887778282166,-0.2616984248161316"
5688,"-1.770856499671936,0.13277432322502136,0.3251611590385437,-1.2157506942749023,1.645741581916809,0.3318798542022705,-1.1843063831329346,0.6623730659484863,0.6527628302574158,0.4202209711074829"
5689,"-1.8196473121643066,0.9857111573219299,1.2204623222351074,-0.37835007905960083,1.3180956840515137,-0.09671643376350403,-1.3166427612304688,-0.3570185899734497,-0.2127787172794342,0.6568848490715027"
5690,"-0.6230977773666382,1.07863450050354,-0.32670626044273376,-1.123823642730713,2.0120372772216797,0.38308289647102356,-1.6481167078018188,-0.13284243643283844,0.3866722285747528,-0.0058398060500621796"
5691,"-0.650448203086853,0.3682343661785126,-0.363647997379303,-0.9583260416984558,2.1542139053344727,-0.1874169111251831,-1.1505593061447144,0.28501370549201965,-0.7933739423751831,1.296310544013977"
5692,"-0.34209534525871277,1.6930341720581055,0.3571063280105591,-1.4545836448669434,1.1038134098052979,-0.5941771268844604,-1.5528693199157715,0.3043797016143799,-0.295767217874527,0.7811590433120728"
5693,"-0.8621516227722168,0.8853790163993835,0.7938395142555237,-1.336891770362854,1.5817159414291382,-0.5519472360610962,-1.4392757415771484,0.4988837242126465,-0.43121254444122314,0.8616605401039124"
5694,"-1.9278132915496826,0.8815925717353821,0.20735813677310944,-0.08543398976325989,1.2580375671386719,0.6018437147140503,-1.600191593170166,0.3166443705558777,-0.4543885588645935,0.8023513555526733"
5695,"-0.36075469851493835,1.4808011054992676,0.5526074767112732,-0.7126730680465698,1.080438256263733,0.33119672536849976,-2.3386218547821045,-0.03018602728843689,-0.24290457367897034,0.240096315741539"
5696,"-0.8560302257537842,1.0039573907852173,-0.17820680141448975,-0.9902068376541138,2.0282065868377686,0.4199264943599701,-1.3279577493667603,0.015060687437653542,-0.8276762366294861,0.7129267454147339"
5697,"-1.2833868265151978,1.3505653142929077,-0.520109236240387,-0.7379781007766724,1.4782884120941162,0.6426126956939697,-1.3710646629333496,-0.07160606980323792,-0.48494952917099,0.9976282119750977"
5698,"-1.9351933002471924,1.364249348640442,0.27511435747146606,-0.5381159782409668,1.6552112102508545,0.45132946968078613,-0.7811513543128967,-0.1575089693069458,-0.6110235452651978,0.27708858251571655"
5699,"-0.4355078339576721,0.4151895344257355,0.11730138957500458,-1.0059040784835815,1.7858301401138306,-0.32200899720191956,-2.1018078327178955,0.30442532896995544,0.4847451448440552,0.7577373385429382"
5700,"0.017333809286355972,0.49853095412254333,0.035136185586452484,-0.7276480197906494,2.228187322616577,-0.4232539236545563,-0.7624740600585938,0.21402880549430847,-1.7370514869689941,0.657210111618042"
5701,"-0.6868353486061096,-0.5380892157554626,0.8275021910667419,-0.4438968896865845,2.2875659465789795,0.719014585018158,-1.3488397598266602,0.24805963039398193,-0.24987871944904327,-0.8146029114723206"
5702,"-1.5206313133239746,0.9871925115585327,-0.5058218836784363,-1.8869237899780273,0.2780555486679077,0.23217938840389252,0.2101898044347763,-0.032366976141929626,0.7906984686851501,1.447428584098816"
5703,"-1.1300444602966309,2.1284525394439697,-0.24175964295864105,-0.4923510253429413,1.117897629737854,-1.2147492170333862,-0.6367031335830688,0.35797932744026184,0.6154193878173828,-0.5041416883468628"
5704,"-1.1913777589797974,0.007495760917663574,1.2587881088256836,-1.4793108701705933,1.897205114364624,-0.23007270693778992,-0.8110235929489136,-0.29544058442115784,0.5866245627403259,0.2571118175983429"
5705,"-1.2817381620407104,0.814956545829773,0.8222441077232361,-2.056518077850342,1.3249602317810059,-0.0792856439948082,0.4703630208969116,-0.2025098204612732,0.7044726610183716,-0.5169447660446167"
5706,"-0.24275285005569458,0.607804536819458,1.2092535495758057,-0.07420453429222107,-0.24757105112075806,1.7791268825531006,-0.9816721677780151,-0.2857562303543091,-1.9487961530685425,0.1845678836107254"
5707,"-2.254760265350342,0.5877094864845276,0.3329731822013855,-0.2625719904899597,0.5627483129501343,1.165938138961792,-1.4104701280593872,0.5807274580001831,0.07997110486030579,0.6177344918251038"
5708,"-1.3735475540161133,0.17473077774047852,0.02182680368423462,-0.8759541511535645,0.9378333687782288,1.4393327236175537,-0.9698560833930969,1.2494171857833862,0.614578127861023,-1.2183610200881958"
5709,"-0.011687293648719788,0.16205264627933502,-0.035230398178100586,-1.7591462135314941,0.6749497652053833,0.436703622341156,-1.6110682487487793,-0.21208013594150543,1.8167747259140015,0.5387319922447205"
5710,"-0.99699866771698,0.604114830493927,-0.11270441114902496,-1.1030349731445312,1.7179076671600342,1.2714147567749023,-1.565737009048462,-0.3755456209182739,0.06327220797538757,0.49731123447418213"
5711,"-0.4648866653442383,1.3681260347366333,-0.20285065472126007,-1.6667333841323853,1.4812088012695312,0.09573283791542053,-1.251081943511963,0.15474173426628113,-0.5260851979255676,1.0118286609649658"
5712,"-1.1774146556854248,1.3723063468933105,-0.1597045511007309,-0.9922166466712952,1.114781141281128,0.4386519491672516,-1.778430700302124,-0.011116267181932926,0.14352497458457947,1.0496188402175903"
5713,"-2.3151376247406006,0.10267975926399231,0.8324131965637207,-0.16326844692230225,1.024160385131836,0.5266863107681274,-0.8406428098678589,1.3218904733657837,-0.315584272146225,-0.17319682240486145"
5714,"-0.8191248774528503,1.0080360174179077,0.1010778546333313,-0.222355455160141,0.6604591012001038,1.1207103729248047,-1.9561299085617065,1.1366633176803589,0.16089361906051636,-1.190230131149292"
5715,"0.14840033650398254,0.5394114851951599,-0.9394932985305786,-0.8850537538528442,1.9252938032150269,-0.4038386940956116,-1.3984341621398926,1.1231876611709595,-0.735896110534668,0.6264223456382751"
5716,"-1.5313661098480225,1.3403583765029907,-0.2896639108657837,-0.12362430989742279,1.4395275115966797,0.49657267332077026,-1.7933374643325806,0.47305965423583984,-0.019457295536994934,0.007930904626846313"
5717,"-1.6095912456512451,1.0849822759628296,-0.3245132565498352,-0.7446339130401611,2.053943157196045,-0.2375825196504593,-1.0318989753723145,0.25866642594337463,0.19245176017284393,0.3581763505935669"
5718,"-0.9872891902923584,1.5243533849716187,0.15245342254638672,-0.8756580352783203,1.5855381488800049,0.3602413535118103,-1.6770124435424805,0.3596775233745575,-0.5590044260025024,0.11670021712779999"
5719,"-1.468317985534668,1.1617083549499512,0.2004835456609726,-0.7781315445899963,1.1695830821990967,-0.05939319729804993,-1.6026701927185059,0.2782876193523407,-0.2343558669090271,1.332805871963501"
5720,"0.13016147911548615,-0.1608942747116089,-0.8087431192398071,-0.1897631585597992,0.5318080186843872,-0.4898935854434967,-2.034454822540283,2.0111143589019775,0.3473796248435974,0.6632852554321289"
5721,"-2.3502938747406006,1.6834160089492798,0.5529032945632935,-0.0008347183465957642,0.25390559434890747,0.7291866540908813,-0.430017352104187,-0.6821140050888062,-0.05177970975637436,0.2956281006336212"
5722,"0.1978650540113449,1.308667778968811,-0.046979546546936035,-1.7899433374404907,0.7580930590629578,-0.24053849279880524,-1.2402654886245728,0.7780241966247559,-0.9179452061653137,1.1930220127105713"
5723,"-0.12212687730789185,1.7214736938476562,-0.16067132353782654,-0.1793791949748993,1.1078370809555054,0.9436006546020508,-1.6405441761016846,0.25205039978027344,-1.310012936592102,-0.6122273206710815"
5724,"-0.6416780352592468,0.8282790184020996,1.4701623916625977,-0.5219268202781677,0.01614859700202942,0.5187812447547913,1.0161213874816895,0.46103808283805847,-1.5395300388336182,-1.6073956489562988"
5725,"-1.4553130865097046,1.6339051723480225,0.12858110666275024,-1.0836418867111206,0.4479891061782837,0.43816110491752625,-1.309982180595398,1.3688396215438843,0.027223816141486168,-0.19576282799243927"
5726,"-0.5407286286354065,1.2807179689407349,-0.10955605655908585,-1.806153655052185,1.1572972536087036,0.2937491536140442,-1.5324636697769165,0.3133924901485443,-0.015720896422863007,0.959466278553009"
5727,"-0.24041202664375305,0.43118804693222046,-0.6423838138580322,-0.8981213569641113,1.8149076700210571,-1.1933943033218384,-0.7659784555435181,1.4581798315048218,0.7613679766654968,-0.7253534197807312"
5728,"-1.7179937362670898,0.7229331731796265,0.6015622615814209,0.04262074828147888,0.9551979899406433,-0.5316897034645081,-1.2558239698410034,1.7177577018737793,-0.6521954536437988,0.11763106286525726"
5729,"-0.7552428245544434,0.9224686622619629,0.33447107672691345,-1.0453993082046509,2.0877208709716797,-0.1004236713051796,-1.0359362363815308,0.5828813910484314,-1.2374694347381592,0.24692970514297485"
5730,"-0.9685016870498657,1.7112222909927368,0.8305639028549194,-1.0904120206832886,1.0985828638076782,0.8697834014892578,-1.2770426273345947,-0.2915688455104828,-0.13630864024162292,-0.7463187575340271"
5731,"0.5633683204650879,0.1708376258611679,-0.08588588237762451,-1.0238133668899536,2.3403074741363525,-0.8085811138153076,-1.0134133100509644,0.1748024821281433,-0.9831169843673706,0.6654946804046631"
5732,"-2.247009038925171,0.29903364181518555,0.21968664228916168,-0.5170284509658813,1.1369783878326416,0.7231545448303223,-0.11978214979171753,0.5891656875610352,-1.129577875137329,1.0453784465789795"
