,words
58,"3234,1585,511,540,2399,2980,3792,2729,3962,540,220,414,717,3508,2753,1616,928,532,555,2396,3234,1585,511,540,2399,2980,3792,2729,3962,540,220,414,717,3508,2753,1616,928,532,555,2396,460,612,3254,1272,1595,3258,4008,1616,2491,884,4515,3508,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
59,"2531,3663,511,540,3988,3956,613,719,2399,2321,0,0,0,0,0,0,0,0,0,0,4346,1523,4329,1540,3271,1740,1362,2194,3164,540,522,4329,2920,532,2222,4030,3508,2017,1544,1365,4346,1523,4329,1540,3271,1740,1362,2194,3164,540,522,4329,2920,532,2222,4030,3508,2017,1544,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
60,"4271,2852,896,767,3508,3741,4223,0,1361,1523,4329,1540,3271,1740,0,0,0,0,0,0,4271,2852,896,767,3508,3741,4223,0,1361,1523,4329,1540,3271,1740,0,0,0,0,0,0,231,1786,540,3099,532,106,532,2958,4463,1365,4329,1540,173,227,3508,4225,3858,1616,4213,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
61,"3839,4229,72,1864,2691,3385,884,3508,3382,3611,532,99,2508,1142,3508,1021,0,0,0,0,4070,3024,3962,4164,2556,2298,3962,919,848,4235,532,2272,1224,833,3962,540,522,611,3508,754,4070,3024,3962,999,2211,1616,4213,3001,3644,918,3992,4086,3514,884,1690,919,1707,3508,522,3093,4070,3024,3962,999,2211,1616,4213,3001,3644,918,3992,4086,3514,884,1690,919,1707,3508,522,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
62,"800,1854,2085,3401,532,2697,732,2211,723,3508,1387,532,1410,2085,2638,3956,3780,3962,2155,3988,800,1854,2085,3401,532,2697,732,2211,723,3508,1387,532,1410,2085,2638,3956,3780,3962,2155,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
63,"1276,3508,3727,3858,2399,377,3508,2173,4411,532,3934,3763,2254,2427,3508,2523,3934,511,1616,2255,1276,3508,3727,3858,2399,377,3508,2173,4411,532,3934,3763,2254,2427,3508,2523,3934,511,1616,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
64,"227,3508,3727,3858,767,3093,0,1027,3858,2399,367,4166,2890,3865,3508,1350,2890,1738,3261,3508,1223,3962,540,3326,611,1544,540,3326,1740,0,4406,4166,2890,72,999,791,254,1441,612,35,1223,3962,540,3326,611,1544,540,3326,1740,0,4406,4166,2890,72,999,791,254,1441,612,35,1223,3962,540,3326,611,1544,540,3326,1740,0,4406,4166,2890,72,999,791,254,1441,612,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
65,"2523,4205,540,2399,379,1866,3254,1272,1535,1854,4406,4229,379,3508,3924,3508,1616,2298,3962,45,2523,4205,540,2399,379,1866,3254,1272,1535,1854,4406,4229,379,3508,3924,3508,1616,2298,3962,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
66,"2085,884,3508,1385,1947,2556,4232,3962,3494,1616,2298,3962,3494,3508,1616,3748,3858,113,227,4229,2085,884,3508,1385,1947,2556,4232,3962,3494,1616,2298,3962,3494,3508,1616,3748,3858,113,227,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
67,"3992,4175,3595,522,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,2399,3593,611,1658,367,3385,3508,919,1123,3508,2978,1046,3790,532,924,540,3988,3614,0,540,2399,3593,611,1658,367,3385,3508,919,1123,3508,2978,1046,3790,532,924,540,3988,3614,0,884,3508,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,4087,2298,3508,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
68,"4392,4229,1365,79,1585,1272,359,848,1365,2255,1272,2754,1874,1854,2556,586,3962,4441,72,620,4392,4229,1365,79,1585,1272,359,848,1365,2255,1272,2754,1874,1854,2556,586,3962,4441,72,620,4392,4229,1365,79,1585,1272,359,848,1365,2255,1272,2754,1874,1854,2556,586,3962,4441,72,620,4392,4229,1365,79,1585,1272,359,848,1365,2255,1272,2754,1874,1854,2556,586,3962,4441,72,620,2844,4205,1616,4213,612,1272,4364,2758,1854,1438,3962,4314,511,540,4037,2616,3538,4235,532,1616"
69,"800,3024,532,1585,3508,522,3391,1475,0,1438,3962,540,2399,1385,3024,511,540,2638,3508,919,3701,4229,4241,4517,4508,4082,4009,511,4001,4129,3508,4012,2978,1365,687,3271,1365,4424,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
70,"3511,3962,540,3326,3038,2556,586,3962,2807,0,0,0,0,0,0,0,0,0,0,0,3511,3962,540,3326,3038,2556,586,3962,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
71,"4392,3962,540,2616,3508,381,3466,0,2556,2328,3858,877,3508,2978,1616,3391,1235,1118,2211,1616,4392,3962,540,1049,2399,3385,3508,4020,3466,1662,1804,4241,919,2103,1452,1602,4235,532,522,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
72,"4392,3962,540,522,3024,532,1978,2169,2895,4489,532,4185,5,0,0,0,0,0,0,0,4392,3962,540,522,3024,532,1978,2169,2895,4489,532,4185,5,0,0,0,0,0,0,0,4392,3962,540,522,3024,532,1978,2169,2895,4489,532,4185,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
73,"632,586,3508,1689,4517,3093,0,3400,1432,1778,532,3176,2895,2194,540,3024,511,2835,767,3024,632,586,3508,1689,4517,3093,0,3400,1432,1778,532,3176,2895,2194,540,3024,511,2835,767,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
74,"2844,634,1778,1451,2523,1268,3721,2194,1365,1972,1204,2132,2145,0,0,0,0,0,0,0,2844,634,1778,1451,2523,1268,3721,2194,1365,1972,1204,2132,2145,0,0,0,0,0,0,0,2844,634,1778,1451,2523,1268,3721,2194,1365,1972,1204,2132,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
75,"1508,3024,3962,860,2691,2692,2600,3508,2850,0,0,2093,2334,4114,540,1643,2211,3290,3229,1525,3892,3962,540,3326,3660,0,4406,3290,2211,3350,532,924,1365,1585,884,3508,2162,0,2556,195,3892,3962,540,3326,3660,0,4406,3290,2211,3350,532,924,1365,1585,884,3508,2162,0,2556,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
76,"497,4205,540,2399,3988,4223,2556,262,3962,72,620,3508,511,540,522,3598,905,4229,540,2855,2675,262,3725,3350,1046,3620,3508,3962,72,620,2937,1616,2002,1733,3508,511,1616,349,2556,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
77,"1664,1778,4229,1091,2255,1866,1544,4098,2250,1055,1117,4122,532,823,0,4271,3721,1112,1149,3721,800,3024,532,1978,0,3839,4229,4441,72,2943,2556,492,339,2194,2890,4229,508,3932,532,540,2844,4527,1242,1091,1585,511,1778,3937,210,4243,3714,2978,1091,598,0,800,2298,2194,896,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
78,"905,3508,24,3024,4333,4122,2523,1831,511,3722,2556,523,3962,1480,2578,4201,511,540,2272,1063,2556,3024,3962,540,4037,767,1391,2211,4355,3299,2491,767,3391,3508,4217,3093,2523,4229,2159,3087,2556,3024,3962,540,4037,767,1391,2211,4355,3299,2491,767,3391,3508,4217,3093,2523,4229,2159,3087,2556,3024,3962,540,4037,767,1391,2211,4355,3299,2491,767,3391,3508,4217,3093,2523,4229,2159,3087,2556,3024,3962,540,4037,767,1391,2211,4355,3299,2491,767,3391,3508,4217,3093,2523,4229,2159,3087"
79,"800,2298,3508,508,540,1360,1888,4229,540,3988,3980,3926,4229,200,3921,3508,4060,800,4188,3508,1386,1107,2636,719,2807,422,4082,3045,848,1163,1365,2256,3095,4229,1385,3508,4060,219,4229,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
80,"360,767,3024,532,1585,511,1616,2094,2211,3913,3508,1129,2259,2304,3760,2211,1765,4255,0,3839,360,767,3024,532,1585,511,1616,2094,2211,3913,3508,1129,2259,2304,3760,2211,1765,4255,0,3839,360,767,3024,532,1585,511,1616,2094,2211,3913,3508,1129,2259,2304,3760,2211,1765,4255,0,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
81,"1635,2002,1253,2016,1671,3087,2216,2978,1091,2685,3508,3714,3173,0,0,0,0,0,0,0,1635,2002,1253,2016,1671,3087,2216,2978,1091,2685,3508,3714,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
82,"1551,171,2194,540,79,761,3309,322,2194,3883,3711,668,3508,311,0,0,0,0,0,0,1551,171,2194,540,79,761,3309,322,2194,3883,3711,668,3508,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
83,"4392,3962,540,3764,3508,61,2785,3508,2250,1242,1091,2259,3686,1585,511,4035,3627,0,2556,1010,4392,3962,540,3764,3508,61,2785,3508,2250,1242,1091,2259,3686,1585,511,4035,3627,0,2556,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
84,"3992,412,4204,2211,2840,1957,981,5,0,0,0,0,0,0,0,0,0,0,0,0,3992,412,4204,2211,2840,1957,981,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
85,"4392,262,3962,540,522,633,354,2692,4086,3514,3508,2245,2526,3361,62,1272,3407,1304,1327,3508,4392,262,3962,540,522,633,354,2692,4086,3514,3508,2245,2526,3361,62,1272,3407,1304,1327,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
86,"4392,4229,1091,79,612,3254,1272,1218,4329,2194,1616,2017,1880,2556,2298,3962,322,3508,3721,4229,4392,4229,1091,79,612,3254,1272,1218,4329,2194,1616,2017,1880,2556,2298,3962,322,3508,3721,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
87,"4392,4229,540,3988,3024,532,1585,511,3382,1648,2680,2211,1616,2553,285,0,2556,1546,719,3536,4392,4229,540,3988,3024,532,1585,511,3382,1648,2680,2211,1616,2553,285,0,2556,1546,719,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
88,"534,522,2438,3508,216,72,620,1544,540,2399,377,3038,2523,3725,1585,1544,359,1502,5,0,534,522,2438,3508,216,72,620,1544,540,2399,377,3038,2523,3725,1585,1544,359,1502,5,0,534,522,2438,3508,216,72,620,1544,540,2399,377,3038,2523,3725,1585,1544,359,1502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
89,"163,322,2491,1550,3595,727,227,3508,3727,3858,3326,3093,2630,1365,2171,2878,2051,2399,1272,1740,163,322,2491,1550,3595,727,227,3508,3727,3858,3326,3093,2630,1365,2171,2878,2051,2399,1272,1740,163,322,2491,1550,3595,727,227,3508,3727,3858,3326,3093,2630,1365,2171,2878,2051,2399,1272,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
90,"2556,3112,4229,540,2855,3002,2194,1091,2685,2691,2250,719,867,2396,2194,2794,1628,540,3024,2250,2227,532,1616,3066,3508,511,540,919,3448,3325,2996,4229,1786,540,3024,532,3458,3638,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
91,"1522,262,3962,2692,3385,2994,3508,1199,4314,511,999,2211,82,4213,3096,0,2869,2680,532,2272,2531,262,511,896,2358,2298,1544,2776,1707,790,2691,443,1526,1529,3587,0,1841,3508,3522,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
92,"4212,3937,3508,4217,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,3937,3508,4217,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,1046,2194,540,522,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
93,"2515,3024,3962,113,2556,2298,3962,1280,2652,540,953,2211,3121,3271,2164,4262,3647,3508,48,2258,2515,3024,3962,113,2556,2298,3962,1280,2652,540,953,2211,3121,3271,2164,4262,3647,3508,48,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
94,"2445,2298,3508,3924,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,2298,3508,3924,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
95,"2523,4205,540,2804,3849,3189,1585,511,2407,2049,2103,1365,2263,4229,1469,1544,555,3876,2668,72,2523,4205,540,2804,3849,3189,1585,511,2407,2049,2103,1365,2263,4229,1469,1544,555,3876,2668,72,2523,4205,540,2804,3849,3189,1585,511,2407,2049,2103,1365,2263,4229,1469,1544,555,3876,2668,72,2523,4205,540,2804,3849,3189,1585,511,2407,2049,2103,1365,2263,4229,1469,1544,555,3876,2668,72,2523,4205,540,2804,3849,3189,1585,511,2407,2049,2103,1365,2263,4229,1469,1544,555,3876,2668,72"
96,"2844,4205,540,4121,1866,1272,2407,586,511,3722,0,2556,586,4229,419,1616,195,3921,3508,2399,2844,4205,540,4121,1866,1272,2407,586,511,3722,0,2556,586,4229,419,1616,195,3921,3508,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
97,"321,3254,1272,2407,586,2691,2560,3574,1526,3131,2481,429,3508,971,2817,3271,1762,532,1510,3426,321,3254,1272,2407,586,2691,2560,3574,1526,3131,2481,429,3508,971,2817,3271,1762,532,1510,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
98,"2729,3962,540,2482,1475,0,63,3962,3777,919,1707,4376,2304,2211,1616,4213,2211,4539,3675,0,497,72,2855,72,3721,3755,0,2546,3988,532,3131,3614,1200,2194,557,0,0,0,0,0,497,72,2855,72,3721,3755,0,2546,3988,532,3131,3614,1200,2194,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
99,"2085,3988,4223,0,2523,3131,3644,171,1460,3840,184,1778,2015,3508,2762,3024,3962,2102,3385,919,3711,471,1385,3024,532,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
100,"140,3024,3962,2399,884,3508,45,3508,555,2171,2696,3962,602,0,0,0,0,0,0,0,2556,210,3962,3397,3508,884,3508,3962,511,540,522,523,2619,2211,2508,4201,1147,3508,1804,4235,4392,3962,540,919,194,2399,3921,3508,4175,511,999,2211,1616,4213,358,511,4255,2556,611,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
101,"3001,3644,1544,2729,730,184,1778,1871,1136,511,555,3900,1097,195,3508,524,511,1778,3439,2729,1232,540,522,1585,511,1778,3439,1693,1886,919,195,1544,540,781,2937,1616,4145,4252,2900,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
102,"321,3254,1544,2631,2556,195,3962,4441,1579,3721,3069,511,1616,813,2556,3140,3962,189,3508,4164,321,3254,1544,2631,2556,195,3962,4441,1579,3721,3069,511,1616,813,2556,3140,3962,189,3508,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
103,"2523,3898,2673,430,511,3508,4035,430,1810,3508,2729,4229,2399,3988,3508,2321,2556,195,3962,2388,2523,3644,511,1263,3024,2194,2176,3969,3508,3719,3425,1365,4213,4445,519,1223,3962,2399,382,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
104,"4283,4329,1544,540,322,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2298,511,1830,540,4525,4329,1544,896,3299,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
105,"936,4037,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,4037,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
106,"3109,1432,1386,2397,3940,2399,884,3508,1385,2746,0,0,0,0,0,0,0,0,0,0,3109,1432,1386,2397,3940,2399,884,3508,1385,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
107,"3212,1432,540,1585,1272,1638,1558,2723,3711,3385,2638,3508,540,522,3598,2556,3356,232,3858,1616,2636,3508,1386,3858,1543,2804,2269,1779,0,1776,4329,3962,3385,1716,3508,4060,732,2211,474,532,2636,3508,1386,3858,1543,2804,2269,1779,0,1776,4329,3962,3385,1716,3508,4060,732,2211,474,532,2636,3508,1386,3858,1543,2804,2269,1779,0,1776,4329,3962,3385,1716,3508,4060,732,2211,474,532,2636,3508,1386,3858,1543,2804,2269,1779,0,1776,4329,3962,3385,1716,3508,4060,732,2211,474,532"
108,"1362,532,2270,2194,1830,896,3382,4223,2085,4235,532,2588,1221,3794,3508,540,3465,3477,3920,4175,2523,2315,1778,3024,2194,540,4025,4287,2691,2678,4229,113,1362,1649,2194,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
109,"2556,262,4229,522,2691,4180,971,3921,942,1616,1090,2691,3508,1616,2298,511,1542,2040,4229,3789,231,79,612,3001,3644,1544,1778,3038,800,2298,3508,3356,522,4188,2691,1757,2730,2523,4205,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
110,"2556,3024,4229,522,1757,2194,465,2699,2996,3962,3778,1582,2226,3098,1957,719,522,3093,1027,719,2523,3131,3644,1272,4070,3024,540,1202,184,2142,3508,3721,2334,2481,522,1878,761,0,0,0,2523,4205,540,522,612,1272,1734,1854,2556,3024,4229,919,848,896,3299,2491,2588,532,1327,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
111,"4199,3937,210,511,540,3988,3441,3065,2211,2355,800,3748,1544,4054,89,0,2667,2683,1544,4399,800,1707,3508,210,511,1059,4246,3962,2846,3089,1044,3508,2142,540,2855,421,101,3937,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
112,"4388,540,2616,3024,532,4087,1544,522,1505,3508,884,1574,2636,3508,1386,3858,3299,3748,3508,924,4392,4229,1365,2255,612,3020,4445,3508,1778,1866,1350,4082,2648,532,1087,3721,3832,1386,3508,2636,4392,4229,1365,2255,612,3020,4445,3508,1778,1866,1350,4082,2648,532,1087,3721,3832,1386,3508,2636,4392,4229,1365,2255,612,3020,4445,3508,1778,1866,1350,4082,2648,532,1087,3721,3832,1386,3508,2636,4392,4229,1365,2255,612,3020,4445,3508,1778,1866,1350,4082,2648,532,1087,3721,3832,1386,3508,2636"
113,"2844,2399,3220,1242,1616,4528,2211,2867,2085,919,3024,848,1452,4235,532,4030,641,3212,1907,0,2844,2399,3220,1242,1616,4528,2211,2867,2085,919,3024,848,1452,4235,532,4030,641,3212,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
114,"534,2399,2855,2230,2194,3090,472,3793,1757,2194,540,1902,3312,3508,3974,3962,2399,2761,0,0,2844,528,1091,1585,3508,1052,2214,3508,601,0,2556,262,4229,3385,884,3508,1672,2363,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
115,"3839,4229,522,3195,432,3508,1616,523,3962,42,2556,4329,3962,1128,3385,3508,2399,772,3628,4229,3839,4229,522,3195,432,3508,1616,523,3962,42,2556,4329,3962,1128,3385,3508,2399,772,3628,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
