,words
1792,"-0.24844510853290558,0.08632644265890121,-0.8849809765815735,0.3836477994918823,-0.044108178466558456,-1.6928131580352783,0.6073184013366699,-0.7748443484306335,0.3178984820842743,2.250000476837158"
1793,"-1.8371399641036987,0.334916889667511,-0.6151293516159058,-0.17305412888526917,0.5748741626739502,-1.4683170318603516,0.5411350727081299,0.24624714255332947,1.6414705514907837,0.7549967765808105"
1794,"-0.27013835310935974,0.18958108127117157,-0.2990035116672516,0.5935367345809937,0.018959566950798035,-2.332921266555786,-0.09507548809051514,-0.32996344566345215,0.6706249713897705,1.8543994426727295"
1795,"-1.542927861213684,-0.22804632782936096,-0.24578857421875,0.9752678871154785,0.35792824625968933,-1.339809536933899,0.01701878011226654,0.24017789959907532,-0.34468594193458557,2.110865354537964"
1796,"-1.450631856918335,-0.23322606086730957,-0.03385842218995094,0.606038510799408,0.09701844304800034,-1.4503228664398193,1.0166786909103394,0.02185465209186077,-0.5729362368583679,1.9993852376937866"
1797,"-1.0465128421783447,0.39709293842315674,-0.6242798566818237,1.5139739513397217,0.32448428869247437,-1.637401819229126,0.016693100333213806,0.019236087799072266,-0.6522840261459351,1.6889983415603638"
1798,"-0.34673771262168884,0.0011451095342636108,-0.7103804349899292,1.1945937871932983,0.09550750255584717,-2.059221029281616,0.9356974363327026,-0.039806753396987915,-0.6284869909286499,1.5576893091201782"
1799,"-2.092106580734253,-0.8360488414764404,-0.053189247846603394,0.6593900322914124,0.6976286172866821,-0.7461212873458862,0.7271488904953003,-0.28306975960731506,0.2636580169200897,1.6627099514007568"
1800,"-0.8918824195861816,-0.32983729243278503,-1.7367457151412964,0.22119231522083282,-0.09579211473464966,-0.7009632587432861,1.4650073051452637,-0.19126036763191223,0.5005849599838257,1.7596967220306396"
1801,"-1.0991448163986206,-0.39722636342048645,-1.8884254693984985,0.7100156545639038,0.2709631323814392,0.3186723291873932,-0.6110286712646484,0.3188774585723877,1.9262038469314575,0.45109301805496216"
1802,"0.45110389590263367,-0.7351517081260681,-1.8961962461471558,-0.5754671692848206,1.0351417064666748,-0.20482537150382996,0.8854897618293762,-1.0840818881988525,1.0422091484069824,1.081777811050415"
1803,"-1.6589142084121704,-0.4257262051105499,-1.0802797079086304,0.6204009056091309,0.6118883490562439,-0.6531176567077637,1.0635653734207153,-0.6044899821281433,0.37201759219169617,1.7546554803848267"
1804,"-0.10523663461208344,1.117544174194336,-2.0876755714416504,0.645508885383606,0.18933315575122833,-1.0320755243301392,-0.2933897376060486,-0.455941379070282,1.5237025022506714,0.4982301592826843"
1805,"-0.4258340299129486,0.38884562253952026,-0.1516401767730713,1.1022353172302246,0.23900564014911652,-1.6568527221679688,-1.0822340250015259,-0.9622387886047363,0.898780345916748,1.6499327421188354"
1806,"-1.41106379032135,-0.4442060887813568,-1.7040109634399414,0.6616169810295105,0.8550564646720886,-1.0394923686981201,1.057251214981079,0.558610737323761,0.4559192955493927,1.0103182792663574"
1807,"-1.1191003322601318,0.24645859003067017,-1.6383979320526123,0.679113507270813,0.4070854187011719,-1.3433401584625244,0.21776407957077026,0.049630239605903625,0.8064699172973633,1.6943163871765137"
1808,"-0.23521248996257782,0.2951008379459381,-1.9078397750854492,0.7004305720329285,0.1023004800081253,-0.6310805678367615,0.2804770767688751,-1.2225055694580078,0.9108550548553467,1.7074744701385498"
1809,"-0.03185048699378967,0.4267648756504059,-2.429699182510376,0.2358735054731369,0.5058989524841309,-1.0940563678741455,0.6886674165725708,-0.13518334925174713,0.5767481327056885,1.2568362951278687"
1810,"-0.7611681818962097,0.48643267154693604,-2.1515321731567383,0.2833639979362488,0.9917165040969849,-0.8742001056671143,0.3647269010543823,-0.502493679523468,1.0524985790252686,1.1106557846069336"
1811,"-1.5439209938049316,-1.3977583646774292,-1.1039535999298096,1.097969651222229,0.9180327653884888,-0.6374770402908325,0.6054919362068176,0.38522666692733765,0.652559220790863,1.023829460144043"
1812,"-0.5720404982566833,1.0329326391220093,-1.283871054649353,-0.08758488297462463,0.6095207929611206,-1.3298462629318237,0.20313984155654907,-1.0967957973480225,0.8270423412322998,1.6975030899047852"
1813,"0.05252864956855774,-0.9417644739151001,-0.20833644270896912,1.7782665491104126,0.4494013786315918,-2.2625722885131836,0.45471274852752686,-0.12775224447250366,0.5367065668106079,0.2688097059726715"
1814,"-0.5423112511634827,-0.7025411128997803,-1.3803229331970215,1.1496278047561646,0.09592729806900024,-1.6262187957763672,0.42863306403160095,0.39281901717185974,0.5409443378448486,1.6434423923492432"
1815,"-0.5610061287879944,-0.11957483738660812,-1.153653860092163,0.07061953842639923,0.4695713222026825,-0.6855865120887756,-0.9497585892677307,-0.35096341371536255,0.8531312346458435,2.4272215366363525"
1816,"-1.4618337154388428,-0.010171622037887573,-0.7504861950874329,0.4966701567173004,0.3860308825969696,-0.7430921792984009,-0.19779586791992188,-0.11478352546691895,-0.11190971732139587,2.507371664047241"
1817,"-0.3803350031375885,0.871314525604248,-2.021341562271118,0.44015344977378845,1.2365198135375977,-1.3559986352920532,-0.354890912771225,-0.039559248834848404,0.933733344078064,0.6704041361808777"
1818,"-1.7067067623138428,-1.0267595052719116,0.20047558844089508,0.0751902163028717,0.7498109340667725,-0.3859519362449646,0.16964590549468994,-0.9200252294540405,1.000550389289856,1.843770146369934"
1819,"-0.902268648147583,1.06255042552948,-1.5014153718948364,0.8103469610214233,0.8015031814575195,-1.144752860069275,-0.8629862070083618,-0.40158727765083313,1.079484224319458,1.0591257810592651"
1820,"-1.167675495147705,-0.8780695199966431,0.9007761478424072,0.12026962637901306,0.260935515165329,-1.9211534261703491,0.3964124619960785,1.0052165985107422,-0.1613745391368866,1.4446626901626587"
1821,"-1.0706158876419067,0.21606948971748352,-1.5157567262649536,0.9069830179214478,0.15745481848716736,-0.39922288060188293,-1.0562095642089844,-0.054408520460128784,1.866137146949768,0.9495691061019897"
1822,"-0.8383334875106812,-0.3489803373813629,-1.8110384941101074,0.3832623362541199,-0.1273135244846344,-0.498997300863266,0.8286603689193726,-0.4488832652568817,0.9304300546646118,1.9311938285827637"
1823,"-1.3369274139404297,-0.33468887209892273,-0.4054478108882904,0.18838468194007874,-0.03235383331775665,-1.7266700267791748,0.7653599977493286,0.01830296218395233,1.0923393964767456,1.7717008590698242"
1824,"-1.2558388710021973,-0.30290764570236206,-0.4486776888370514,0.03669857978820801,0.46728649735450745,-1.8574763536453247,0.9330761432647705,-0.15360167622566223,0.9489022493362427,1.6325386762619019"
1825,"-1.4450857639312744,0.055273085832595825,-0.6687077879905701,0.3643040060997009,0.2111983299255371,-1.503041386604309,0.32272040843963623,-0.15621475875377655,0.731007993221283,2.088545799255371"
1826,"-1.156524896621704,0.08464392274618149,-1.3764452934265137,0.1551450490951538,0.7563854455947876,-1.520662784576416,0.525746762752533,-0.11171010136604309,1.1355888843536377,1.5078332424163818"
1827,"-0.36168721318244934,-0.27869006991386414,-0.11848407983779907,0.24395830929279327,-0.2524828016757965,-2.402432441711426,0.6785849332809448,0.32809191942214966,0.3834543526172638,1.7796868085861206"
1828,"-1.2218742370605469,-0.39037299156188965,-0.73729407787323,0.2621074318885803,0.3384437561035156,-1.6239612102508545,1.3305315971374512,-0.34142279624938965,0.8298201560974121,1.554022192955017"
1829,"-0.659023106098175,-0.7041566371917725,-0.6844221353530884,0.5712882280349731,0.2463586926460266,-0.8796992301940918,-0.0012119710445404053,0.21129541099071503,-0.7222731709480286,2.6218442916870117"
1830,"-1.6067098379135132,-0.04419951140880585,-0.6049755811691284,-0.3004206418991089,0.2583000659942627,-1.5292277336120605,1.0524078607559204,0.2606045603752136,0.9263299107551575,1.587890863418579"
1831,"-1.0400984287261963,-0.09801822900772095,-1.0439043045043945,0.9869093894958496,0.06562140583992004,-1.664143443107605,0.709564745426178,-0.4324527084827423,0.9310243129730225,1.5854977369308472"
1832,"-0.3828437924385071,-0.05028626322746277,-0.9312703013420105,0.6305786371231079,-0.003917217254638672,-2.2151594161987305,0.6433169841766357,0.28078344464302063,0.26330888271331787,1.765488862991333"
1833,"-1.2177149057388306,-0.005198746919631958,-0.1811952292919159,0.7265698313713074,0.529183030128479,-1.897964358329773,0.12367136776447296,0.031838417053222656,-0.1199961006641388,2.0108067989349365"
1834,"-0.4729136526584625,-0.7551071643829346,-0.2095201313495636,0.48725542426109314,0.7380380630493164,-1.891937494277954,0.4426741600036621,0.11115720868110657,-0.5268495082855225,2.077202796936035"
1835,"-0.9445620775222778,0.09412111341953278,0.17898550629615784,-0.4508917033672333,-0.7018553018569946,-1.8605786561965942,1.3222193717956543,0.645383358001709,0.061702340841293335,1.6554762125015259"
1836,"-1.083347201347351,0.46714070439338684,-1.718289852142334,0.6016523838043213,0.38164934515953064,-1.4172921180725098,0.35522234439849854,0.015569105744361877,1.4618070125579834,0.9358882904052734"
1837,"-1.9743832349777222,0.46654388308525085,-1.4614819288253784,-0.013072818517684937,0.11366309225559235,-0.29876473546028137,0.8632606267929077,0.029558660462498665,0.7419838309288025,1.532692790031433"
1838,"-1.7729846239089966,0.10694791376590729,-0.15338163077831268,0.33385467529296875,0.9779464602470398,-1.3671112060546875,0.37206894159317017,-0.09427420794963837,-0.3110908269882202,1.9080243110656738"
1839,"-1.3330028057098389,-0.15730124711990356,-1.4281792640686035,0.061595723032951355,0.4583222568035126,-1.0333762168884277,1.1708042621612549,0.3833426535129547,0.04558428376913071,1.8322105407714844"
1840,"0.41748207807540894,-0.4511384069919586,-0.3177240788936615,0.10474362969398499,1.4854997396469116,-1.6442391872406006,-0.48061540722846985,-1.3579843044281006,1.0625436305999756,1.1814326047897339"
1841,"-0.7221925258636475,0.5001517534255981,-0.5579410791397095,0.8149123191833496,-0.03985145688056946,-2.1247339248657227,0.8923190832138062,-0.8263363838195801,1.2851425409317017,0.7785298824310303"
1842,"0.10813352465629578,1.1002458333969116,-1.5161441564559937,1.41046941280365,-0.40873488783836365,-0.7746262550354004,-0.8904416561126709,-0.8734101057052612,1.4047573804855347,0.4397515058517456"
1843,"-1.3104140758514404,1.248183012008667,-0.7447070479393005,0.7638656497001648,0.09371192753314972,-1.5462281703948975,-0.19425049424171448,1.0595530271530151,-0.6409146785736084,1.2712006568908691"
1844,"-0.5197592377662659,0.14808085560798645,-1.2307310104370117,0.5581505298614502,1.0006227493286133,-1.451993703842163,-0.023836448788642883,-0.7658100724220276,0.25556209683418274,2.0297141075134277"
1845,"-1.4073148965835571,0.21929694712162018,-0.050354182720184326,0.3011423349380493,-0.02983275055885315,-1.6535900831222534,-0.7945435047149658,0.6287603974342346,1.0510950088500977,1.7353408336639404"
1846,"-1.7041231393814087,0.5930458903312683,-0.11517101526260376,1.5903832912445068,0.5070932507514954,-1.1855547428131104,0.36812326312065125,-0.5996596813201904,-0.7004157304763794,1.2462786436080933"
1847,"-0.9897304773330688,-0.21853038668632507,-0.7335904836654663,1.2425609827041626,0.4708932936191559,-1.2321350574493408,-0.8590825796127319,-0.5014635324478149,1.7120875120162964,1.108991026878357"
1848,"-0.5836852788925171,-0.14657145738601685,-0.7799193859100342,0.9483182430267334,0.9374481439590454,-2.1418004035949707,0.3621690571308136,-0.08787074685096741,-0.09436377882957458,1.5862760543823242"
1849,"-1.4486404657363892,0.5691423416137695,-1.5451138019561768,0.34113606810569763,-0.2875165641307831,-0.4005695581436157,-0.2805553376674652,-0.026173539459705353,1.457762598991394,1.6205284595489502"
1850,"-0.18501770496368408,-0.9794236421585083,-0.28561294078826904,0.7696107625961304,0.6820657253265381,-2.298752784729004,0.7910932302474976,0.5983195900917053,-0.31662625074386597,1.2243441343307495"
1851,"-0.7244436740875244,-0.5306415557861328,-0.16527059674263,0.6862146854400635,1.2390971183776855,-2.23028302192688,0.031200602650642395,-0.2254706621170044,0.5779881477355957,1.341609001159668"
1852,"-1.9075018167495728,-0.436772882938385,-0.3776816725730896,1.4898872375488281,-0.8180302381515503,-0.5117349028587341,0.04117213189601898,0.14441557228565216,1.3132786750793457,1.0629677772521973"
1853,"-0.23583854734897614,-0.1362995058298111,-2.0197229385375977,1.2059199810028076,0.5205944180488586,-0.619932234287262,0.1589411199092865,-1.093523383140564,0.9488484263420105,1.271012783050537"
1854,"-0.7696241140365601,0.3935812711715698,-0.28999245166778564,0.7273955941200256,-1.1697428226470947,-1.0587701797485352,-0.9797126054763794,-0.06317244470119476,1.7357841730117798,1.4742538928985596"
1855,"-0.9529335498809814,0.10416780412197113,-0.35609883069992065,2.1987996101379395,-0.3770957589149475,-1.6754655838012695,0.4306248426437378,-0.2685326337814331,-0.05703666806221008,0.9535706043243408"
1856,"-0.5973079204559326,0.1833438277244568,-0.7884036302566528,0.012083005160093307,0.27067017555236816,-1.6308969259262085,0.20208413898944855,-0.9017040133476257,1.3810336589813232,1.8690977096557617"
1857,"-0.404339075088501,-0.4495721459388733,-0.6799356341362,0.7892187833786011,0.22646278142929077,-1.3715204000473022,-0.6522243618965149,0.055828243494033813,-0.0015344321727752686,2.487616539001465"
1858,"-0.6829872131347656,-0.22022107243537903,0.2144486904144287,0.3921886384487152,-0.16145899891853333,-2.3094558715820312,0.44579529762268066,-0.22243541479110718,0.8024872541427612,1.7416383028030396"
1859,"-1.411792516708374,0.4528766870498657,-1.0203216075897217,0.5714243650436401,0.3890587091445923,-1.482607126235962,0.08317254483699799,-0.35806965827941895,1.1694374084472656,1.6068212985992432"
1860,"-0.536676287651062,0.6302985548973083,-0.3445630967617035,-0.4811893701553345,0.8355560898780823,-1.9360936880111694,1.1874909400939941,-0.7608237862586975,-0.1745879054069519,1.5805883407592773"
1861,"-2.035994052886963,0.09092682600021362,-0.7009406089782715,0.018634960055351257,0.3204152286052704,-0.6412021517753601,0.2463313192129135,-0.3035097122192383,1.2093347311019897,1.7960032224655151"
1862,"-0.49699854850769043,-0.7976439595222473,-0.6479045152664185,-0.07193268835544586,0.11042776703834534,-0.7268558144569397,1.301332950592041,-0.4299350380897522,-0.6572770476341248,2.4167866706848145"
1863,"-0.680707573890686,-0.4525046944618225,-0.07399766892194748,0.1758832186460495,0.0946994349360466,-2.097515344619751,1.2679510116577148,0.01625210791826248,-0.05984573811292648,1.8097851276397705"
1864,"-0.6101059317588806,0.3231912851333618,-0.9334276914596558,0.5308842658996582,0.5482141971588135,-2.039710283279419,-0.3867742419242859,-0.1519273966550827,1.2215540409088135,1.4981019496917725"
1865,"-1.8122873306274414,-0.1682175248861313,-0.5641024112701416,-0.02119433879852295,-0.07283933460712433,-0.6713995933532715,1.087127923965454,-0.17935596406459808,0.24902090430259705,2.1532480716705322"
1866,"-1.3888378143310547,-0.27240973711013794,0.17425537109375,0.22976458072662354,-0.0962928906083107,-1.4844781160354614,0.24183067679405212,-0.4607686698436737,0.913034200668335,2.143902540206909"
1867,"-1.2770785093307495,-0.8644691705703735,-0.8813676834106445,0.9261021614074707,0.33717477321624756,-0.5981525182723999,1.5163750648498535,0.04217372462153435,-0.8035336136817932,1.6027756929397583"
1868,"-0.7766096591949463,-0.399252325296402,-0.6401305794715881,0.08124710619449615,0.22109612822532654,-2.130378007888794,0.401631236076355,0.8288823962211609,0.7205909490585327,1.6929227113723755"
1869,"-1.2007906436920166,0.5547712445259094,-0.6964235901832581,-0.13431359827518463,0.3474123179912567,-1.6109808683395386,1.5299713611602783,-0.10406018793582916,-0.2956266403198242,1.610040545463562"
1870,"-1.0928376913070679,0.740567684173584,-0.5405771732330322,0.26776906847953796,0.26738494634628296,-2.0672032833099365,0.32929641008377075,0.1653837263584137,0.08482424914836884,1.8453924655914307"
1871,"-2.1815991401672363,-0.08145007491111755,0.09258085489273071,0.22409756481647491,0.31133759021759033,-1.2308673858642578,-0.039291948080062866,0.6080784201622009,0.6224974393844604,1.6746166944503784"
1872,"-1.6973843574523926,-0.24971842765808105,-0.41133999824523926,0.652374267578125,0.3735227882862091,-1.210900068283081,0.4515872597694397,0.22717878222465515,-0.2638593316078186,2.1285390853881836"
1873,"-1.3358148336410522,0.2014884054660797,-1.2516074180603027,0.9146856665611267,-0.39984649419784546,-0.36173737049102783,1.08857262134552,-0.35418349504470825,-0.4852639436721802,1.983707070350647"
1874,"-0.6528223752975464,-0.018609195947647095,-1.4533367156982422,0.960033118724823,0.020700618624687195,-0.8411359190940857,-0.3311055898666382,-0.11412258446216583,0.04141975939273834,2.3889787197113037"
1875,"-1.2426543235778809,-0.6774487495422363,-0.2463047206401825,0.8248108625411987,-0.5371588468551636,-1.7281981706619263,1.164023518562317,0.2867976725101471,0.7471774816513062,1.4089553356170654"
1876,"-1.26255464553833,-0.6884194016456604,0.1845833659172058,0.3489071726799011,-0.25406527519226074,-2.017824411392212,0.886786162853241,0.5949282646179199,0.9266484379768372,1.2810101509094238"
1877,"-1.4032883644104004,-0.008452650159597397,-1.1022274494171143,-0.29590579867362976,0.46865689754486084,-1.1553080081939697,0.7051774263381958,0.738397479057312,0.020499492064118385,2.0324511528015137"
1878,"-1.1293625831604004,-1.11452317237854,-0.15705084800720215,0.5290327668190002,0.4186001121997833,-0.7963931560516357,0.3187539279460907,-1.178247094154358,1.4048161506652832,1.7043737173080444"
1879,"-1.5351718664169312,0.25117531418800354,0.03296060860157013,0.34410014748573303,0.09188671410083771,-1.8636975288391113,0.019033461809158325,0.11977323889732361,0.6623297333717346,1.8776098489761353"
1880,"-1.4490710496902466,-0.15147614479064941,-1.0617074966430664,0.909455418586731,0.6770258545875549,-1.4751919507980347,0.8414057493209839,-0.28924280405044556,0.49986353516578674,1.4989391565322876"
1881,"-1.535729169845581,-0.712286114692688,-0.3252169191837311,0.020775407552719116,0.6031692028045654,-1.6391302347183228,0.9898464679718018,0.3537377119064331,0.7024157047271729,1.5424178838729858"
1882,"-1.4660899639129639,-0.37107282876968384,-0.22210191190242767,-0.0017585307359695435,0.28864145278930664,-1.8180136680603027,0.8428260684013367,0.16059744358062744,1.6038506031036377,0.9831212759017944"
1883,"-1.9196299314498901,-0.010908976197242737,-0.6199772357940674,-0.15611550211906433,0.734764814376831,-1.2021713256835938,0.9956711530685425,0.09925904870033264,0.4237486720085144,1.6553596258163452"
1884,"-0.6772223114967346,-0.6745395660400391,-0.4763975441455841,0.49291449785232544,0.49195393919944763,-2.027977228164673,0.7115491032600403,-0.4475776255130768,1.0243268013000488,1.582970142364502"
1885,"-0.765933096408844,-0.20915302634239197,-1.1552149057388306,0.7794232368469238,0.45968925952911377,-1.504171371459961,0.754645049571991,0.569528341293335,-0.7846500873565674,1.8558367490768433"
1886,"-0.8092447519302368,0.4907354712486267,-0.18136659264564514,0.12680819630622864,0.013840317726135254,-2.128554344177246,-0.2364942729473114,0.14283037185668945,0.5437289476394653,2.0377163887023926"
1887,"-0.8759288787841797,0.37522247433662415,-0.9602633118629456,0.3671525716781616,-0.4551570415496826,-1.2092039585113525,-0.39634376764297485,-0.2932863235473633,1.4248871803283691,2.022921085357666"
1888,"-1.1586560010910034,-0.7696210145950317,-0.08477357029914856,-0.13119003176689148,0.49234747886657715,-1.5200577974319458,0.7896080017089844,-0.1439630538225174,0.35420456528663635,2.1721012592315674"
1889,"-1.6038612127304077,-0.28549516201019287,-0.7189003825187683,0.37504881620407104,0.4918263554573059,-0.6739389300346375,1.077014446258545,-0.9016944169998169,0.25090041756629944,1.9890998601913452"
1890,"-1.6062777042388916,-0.7911175489425659,0.4504365921020508,0.6390999555587769,0.006013263016939163,-1.2667369842529297,0.626236617565155,0.1903316229581833,-0.26740124821662903,2.0194153785705566"
1891,"-1.214493751525879,-0.7323697805404663,-0.22916769981384277,-0.13477474451065063,0.6997852921485901,-1.4433655738830566,1.39534592628479,0.18655236065387726,-0.33122730255126953,1.8037152290344238"
1892,"-1.742258906364441,0.5251237750053406,-0.8215571045875549,-0.048095181584358215,1.276818871498108,-1.0514206886291504,1.1807057857513428,-0.18336360156536102,-0.42667120695114136,1.2907180786132812"
1893,"-0.7943180799484253,0.18029820919036865,-0.7262966632843018,0.20944726467132568,0.7953464984893799,-1.6913954019546509,0.4701337218284607,-0.3437659442424774,-0.30001720786094666,2.2005674839019775"
1894,"-0.689384937286377,-0.05796220898628235,-0.8849015235900879,-0.02134142816066742,0.29476821422576904,-1.5761445760726929,0.8397244811058044,-0.25061559677124023,0.022447526454925537,2.3234100341796875"
1895,"-1.195218801498413,-0.1609252542257309,0.13810592889785767,0.3426916301250458,-0.5840839147567749,-1.9087244272232056,0.5013397336006165,0.4227183759212494,0.5122020840644836,1.9318950176239014"
1896,"-1.2736949920654297,0.30437278747558594,-1.0516760349273682,0.04542405903339386,1.0812773704528809,-1.8000514507293701,0.9742174744606018,0.10937640070915222,0.3007887899875641,1.3099656105041504"
1897,"-1.1957520246505737,0.23794683814048767,-0.18445201218128204,0.38745272159576416,-0.1900092214345932,-2.1921961307525635,1.03452730178833,0.49628233909606934,0.13937780261039734,1.4668221473693848"
1898,"-2.2557034492492676,-0.4029414653778076,0.10170441120862961,-0.028962746262550354,1.0134214162826538,-0.6374302506446838,-0.23158471286296844,-0.03161850571632385,0.9266623854637146,1.546452522277832"
1899,"-1.7825504541397095,1.0161021947860718,-0.7815684080123901,0.24781718850135803,-0.3382125794887543,-0.8553779125213623,1.3758690357208252,-0.7671346068382263,1.0244580507278442,0.8605973720550537"
1900,"-1.6942486763000488,-0.132726788520813,-0.8411728143692017,0.8405226469039917,-0.0943111777305603,0.15674833953380585,-0.6874103546142578,-0.21221202611923218,2.225754499435425,0.4390563368797302"
1901,"-0.4239993095397949,0.759232759475708,-0.67078697681427,0.9978823661804199,-0.05477592349052429,-1.613551139831543,-0.903476893901825,-0.04365168511867523,2.0869503021240234,-0.13382354378700256"
1902,"-0.1955796331167221,0.9517661929130554,-1.218523621559143,-0.06660397350788116,-1.6577948331832886,-0.3273313641548157,0.3057141602039337,-0.6579121351242065,1.6294411420822144,1.2368241548538208"
1903,"-0.008610963821411133,-0.13127529621124268,1.070560336112976,0.9716455936431885,0.5462007522583008,-2.003016233444214,-1.3250877857208252,-0.6964922547340393,1.0105693340301514,0.5655063390731812"
1904,"0.06757788360118866,0.7260468602180481,-2.292003870010376,0.4900338053703308,1.0848712921142578,-1.1521655321121216,0.8478124141693115,-0.4547836184501648,-0.05353182554244995,0.7361425757408142"
1905,"-0.2902769446372986,0.5537142753601074,-0.8844113349914551,-0.4425293207168579,1.373700737953186,-1.7644054889678955,-0.43855613470077515,-0.40036821365356445,0.5769178867340088,1.7162141799926758"
1906,"-1.5578619241714478,-0.7474991679191589,-0.31296443939208984,2.2695329189300537,0.4867647886276245,-0.7363803386688232,-0.3327983617782593,0.15690167248249054,-0.1378076821565628,0.9121123552322388"
1907,"-1.2795817852020264,-0.42699986696243286,-1.002472162246704,0.7820205688476562,0.28417491912841797,-0.18711811304092407,-0.6911150217056274,-0.7324962615966797,1.8921959400177002,1.3613922595977783"
1908,"-0.8436552286148071,-1.2214494943618774,-0.5569312572479248,0.6855390071868896,-0.4002021849155426,-0.3570640981197357,0.8409644365310669,-1.1761038303375244,1.3550200462341309,1.6738828420639038"
1909,"-0.6737661957740784,0.6826516389846802,-1.048433542251587,0.25401920080184937,1.0131735801696777,-1.632088303565979,-0.25771385431289673,-0.2422531396150589,-0.11725674569606781,2.021667242050171"
1910,"-2.1194937229156494,-0.1695670187473297,0.24560397863388062,-0.11824876070022583,-0.42792731523513794,-0.3294571042060852,0.8715450167655945,-0.13379144668579102,0.10164302587509155,2.0796937942504883"
1911,"-1.356635570526123,-0.3983391225337982,-0.33142825961112976,-0.14934635162353516,-0.026892930269241333,-1.4246829748153687,0.8959095478057861,0.21877574920654297,0.37022870779037476,2.202410936355591"
1912,"-1.35776686668396,-0.5800126791000366,0.2901965379714966,0.3247286081314087,-0.4184807538986206,-1.3072673082351685,1.0965173244476318,0.663352906703949,-0.6349796056747437,1.9237116575241089"
1913,"-1.4787977933883667,-0.24629296362400055,-0.754967212677002,-0.287742018699646,1.03098464012146,-0.7544335722923279,0.590890645980835,-0.14275775849819183,-0.20540155470371246,2.2485177516937256"
1914,"-1.4233371019363403,-0.07230660319328308,-0.19226296246051788,0.40997761487960815,0.9822598099708557,-1.785859227180481,1.2019072771072388,0.2056598961353302,-0.6365870833396912,1.3105483055114746"
1915,"-1.6620091199874878,0.16316628456115723,0.5204483866691589,-0.5837736129760742,0.2910069227218628,-1.4954034090042114,0.7907701730728149,-0.12755674123764038,0.20763570070266724,1.895715355873108"
1916,"-1.1117807626724243,0.6457685232162476,-1.522228479385376,0.6304528713226318,0.6042293310165405,-1.4645016193389893,0.26701492071151733,0.6878484487533569,-0.3118170201778412,1.5750141143798828"
1917,"-0.9267597198486328,-0.21032804250717163,-0.08328656852245331,-0.4795289933681488,-0.12083497643470764,-1.9404205083847046,0.5504452586174011,0.31123024225234985,0.9615042209625244,1.9379795789718628"
1918,"-0.34068605303764343,-0.7052772045135498,-0.8963753581047058,0.7240882515907288,-0.5114489197731018,-1.4111274480819702,1.004970669746399,-0.7517085671424866,1.6194490194320679,1.2681158781051636"
1919,"-2.198061466217041,0.07378517836332321,-0.052134111523628235,0.8689020872116089,-0.4189828634262085,-1.131048560142517,0.27962830662727356,0.20002427697181702,1.1384356021881104,1.23945152759552"
1920,"-1.889630675315857,0.49209675192832947,-0.9931782484054565,0.5533536672592163,-0.14535054564476013,-1.3165605068206787,1.1671348810195923,0.3625136911869049,1.0855205059051514,0.6841007471084595"
1921,"-1.9964255094528198,-0.1128973737359047,-1.5026096105575562,1.3434581756591797,0.46144789457321167,-0.37435805797576904,0.5501420497894287,0.03895683214068413,0.7130118608474731,0.8792736530303955"
1922,"-0.6127716302871704,1.4606126546859741,-1.2715122699737549,0.7911628484725952,-1.0976855754852295,0.2995806932449341,-1.217038631439209,-0.11396384239196777,1.5545575618743896,0.20705834031105042"
1923,"-0.9512437582015991,-0.8435150384902954,-0.30078059434890747,0.3659786283969879,0.3683112859725952,-0.6077039837837219,-0.8837835788726807,-0.6834034323692322,2.0454840660095215,1.4906563758850098"
1924,"0.020146295428276062,0.313759982585907,-1.6750805377960205,-0.07331322133541107,1.4226218461990356,-0.9684964418411255,-0.077760249376297,-1.1517319679260254,1.5408363342285156,0.6490180492401123"
1925,"0.0014131814241409302,0.7647061944007874,-1.625727653503418,0.27527278661727905,0.8374425768852234,-1.812343716621399,-0.039414308965206146,-0.3354189097881317,0.36448776721954346,1.5695823431015015"
1926,"-0.9700602293014526,0.9702028036117554,-1.4919227361679077,1.709525465965271,0.05495961755514145,-0.6545405387878418,-0.4844859838485718,-0.7716476917266846,0.3910805284976959,1.2468891143798828"
1927,"0.40146762132644653,0.2591243386268616,-1.4518673419952393,0.6855005621910095,-0.3770067095756531,-2.085209369659424,0.5130797624588013,-0.10214358568191528,1.305910348892212,0.8511443734169006"
1928,"-1.560227394104004,-0.4238179922103882,-1.3142774105072021,-0.30395376682281494,0.18868522346019745,-0.08639636635780334,0.4803891181945801,-0.21778224408626556,1.5702824592590332,1.6670987606048584"
1929,"-1.0459449291229248,0.18357932567596436,-0.5545769333839417,0.5263925194740295,0.14549598097801208,-2.072378635406494,0.26102888584136963,-0.1566103994846344,1.0412352085113525,1.6717790365219116"
1930,"-1.460831642150879,0.10124263912439346,-0.4908384084701538,0.08926533907651901,0.37150487303733826,-1.9191257953643799,0.8674895167350769,0.29877033829689026,0.5017428398132324,1.6407800912857056"
1931,"-1.7662646770477295,-0.23663339018821716,-0.3943217098712921,-0.19476670026779175,-0.0029319673776626587,-0.9860974550247192,1.3280686140060425,-0.19418901205062866,0.5668109059333801,1.8803250789642334"
1932,"-0.7970213890075684,0.586060643196106,-0.14014701545238495,0.7345437407493591,0.3727940320968628,-1.563402533531189,-0.01283302903175354,-0.003872096538543701,-1.2522778511047363,2.076155662536621"
