,words
61,"2575,188,587,2874,548,723,1618,2163,1282,282,1819,1891,856,2575,2794,587,2050,364,1068,620,2575,188,587,2874,548,723,1618,2163,1282,282,1819,1891,856,2575,2794,587,2050,364,1068,620,2575,188,587,2874,548,723,1618,2163,1282,282,1819,1891,856,2575,2794,587,2050,364,1068,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
62,"690,2898,726,2837,862,2627,858,849,85,2602,1816,1996,2285,2768,2898,2325,973,407,795,2349,690,2898,726,2837,862,2627,858,849,85,2602,1816,1996,2285,2768,2898,2325,973,407,795,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
63,"197,490,2007,445,2039,2337,1656,849,1397,240,183,1819,1893,726,118,1135,889,2532,849,2706,197,490,2007,445,2039,2337,1656,849,1397,240,183,1819,1893,726,118,1135,889,2532,849,2706,197,490,2007,445,2039,2337,1656,849,1397,240,183,1819,1893,726,118,1135,889,2532,849,2706,197,490,2007,445,2039,2337,1656,849,1397,240,183,1819,1893,726,118,1135,889,2532,849,2706,197,490,2007,445,2039,2337,1656,849,1397,240,183,1819,1893,726,118,1135,889,2532,849,2706"
64,"713,336,1296,1061,1885,849,1192,1947,39,524,2518,137,2019,2717,1227,0,2575,1411,756,548,713,336,1296,1061,1885,849,1192,1947,39,524,2518,137,2019,2717,1227,0,2575,1411,756,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
65,"2575,2164,587,2874,1397,66,2768,2918,2863,2474,1279,548,2463,2627,685,849,2575,138,1757,2007,2575,2164,587,2874,1397,66,2768,2918,2863,2474,1279,548,2463,2627,685,849,2575,138,1757,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
66,"661,39,821,376,1478,973,1319,374,2874,775,71,1613,1786,2053,2298,849,2575,2164,2025,66,661,39,821,376,1478,973,1319,374,2874,775,71,1613,1786,2053,2298,849,2575,2164,2025,66,661,39,821,376,1478,973,1319,374,2874,775,71,1613,1786,2053,2298,849,2575,2164,2025,66,661,39,821,376,1478,973,1319,374,2874,775,71,1613,1786,2053,2298,849,2575,2164,2025,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
67,"1383,849,1260,1056,1018,320,2002,1301,2627,2441,67,1659,849,1700,726,1175,545,2812,849,2720,1383,849,1260,1056,1018,320,2002,1301,2627,2441,67,1659,849,1700,726,1175,545,2812,849,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
68,"197,2627,2007,694,170,2575,1907,587,2874,2679,1058,2627,67,1659,2332,407,284,849,973,407,197,2627,2007,694,170,2575,1907,587,2874,2679,1058,2627,67,1659,2332,407,284,849,973,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
69,"1394,2627,138,2592,726,2304,849,1025,2325,973,1524,1301,1029,2332,2301,1058,2627,1313,281,2768,1394,2627,138,2592,726,2304,849,1025,2325,973,1524,1301,1029,2332,2301,1058,2627,1313,281,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
70,"197,2627,548,1076,2039,2433,539,1478,2332,1394,2521,1613,1191,2232,0,1394,2627,456,2874,1632,197,2627,548,1076,2039,2433,539,1478,2332,1394,2521,1613,1191,2232,0,1394,2627,456,2874,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
71,"2575,1485,1575,2297,39,2007,1340,238,490,2206,670,726,1593,1446,548,2302,39,548,445,2039,2575,1485,1575,2297,39,2007,1340,238,490,2206,670,726,1593,1446,548,2302,39,548,445,2039,2575,1485,1575,2297,39,2007,1340,238,490,2206,670,726,1593,1446,548,2302,39,548,445,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
72,"2595,1301,2627,973,2835,2918,39,2928,1115,1624,1599,1508,67,849,481,0,0,0,0,0,2595,1301,2627,973,2835,2918,39,2928,1115,1624,1599,1508,67,849,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
73,"1383,1716,2349,193,726,1395,395,361,418,849,2627,646,849,1816,626,591,2053,548,431,0,1383,1716,2349,193,726,1395,395,361,418,849,2627,646,849,1816,626,591,2053,548,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
74,"2323,2627,973,2606,218,849,2025,2463,2627,67,665,748,849,2531,0,102,118,726,361,1263,2323,2627,973,2606,218,849,2025,2463,2627,67,665,748,849,2531,0,102,118,726,361,1263,2323,2627,973,2606,218,849,2025,2463,2627,67,665,748,849,2531,0,102,118,726,361,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
75,"2617,2007,1028,2575,539,2637,1278,648,2053,2915,192,849,1397,2627,2007,694,294,2053,973,259,2617,2007,1028,2575,539,2637,1278,648,2053,2915,192,849,1397,2627,2007,694,294,2053,973,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
76,"2768,676,1056,2641,1610,849,548,465,1056,474,7,138,1098,726,2474,2349,1086,2002,1698,726,2768,676,1056,2641,1610,849,548,465,1056,474,7,138,1098,726,2474,2349,1086,2002,1698,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
77,"2532,2504,2706,2430,2652,676,2053,501,1832,1404,1417,2325,969,1267,726,1511,1199,548,1052,240,2532,2504,2706,2430,2652,676,2053,501,1832,1404,1417,2325,969,1267,726,1511,1199,548,1052,240,2532,2504,2706,2430,2652,676,2053,501,1832,1404,1417,2325,969,1267,726,1511,1199,548,1052,240,2532,2504,2706,2430,2652,676,2053,501,1832,1404,1417,2325,969,1267,726,1511,1199,548,1052,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
78,"1123,726,973,2642,813,849,973,1644,2271,2575,291,1733,2332,973,818,1552,2874,2567,0,2575,1123,726,973,2642,813,849,973,1644,2271,2575,291,1733,2332,973,818,1552,2874,2567,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
79,"150,973,1117,785,635,1212,1377,878,2572,2627,605,2174,2898,726,1155,395,1662,1579,548,1301,150,973,1117,785,635,1212,1377,878,2572,2627,605,2174,2898,726,1155,395,1662,1579,548,1301,150,973,1117,785,635,1212,1377,878,2572,2627,605,2174,2898,726,1155,395,1662,1579,548,1301,150,973,1117,785,635,1212,1377,878,2572,2627,605,2174,2898,726,1155,395,1662,1579,548,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
80,"2768,1239,2349,548,2463,2019,310,1135,1134,0,1058,490,992,1071,1579,2433,2448,1768,849,2413,2768,1239,2349,548,2463,2019,310,1135,1134,0,1058,490,992,1071,1579,2433,2448,1768,849,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
81,"644,694,361,2874,153,849,1547,66,0,1676,2458,2324,849,858,1284,0,893,2627,1170,1390,644,694,361,2874,153,849,1547,66,0,1676,2458,2324,849,858,1284,0,893,2627,1170,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
82,"153,849,2341,2776,501,1752,35,39,1819,392,849,1490,2849,1604,548,2713,197,490,2703,2324,153,849,2341,2776,501,1752,35,39,1819,392,849,1490,2849,1604,548,2713,197,490,2703,2324,153,849,2341,2776,501,1752,35,39,1819,392,849,1490,2849,1604,548,2713,197,490,2703,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
83,"197,2898,2627,624,849,2703,1798,799,2575,2717,364,1525,153,849,2341,1042,2349,193,726,1395,197,2898,2627,624,849,2703,1798,799,2575,2717,364,1525,153,849,2341,1042,2349,193,726,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
84,"197,2627,2007,1315,726,2898,71,2575,2015,726,866,0,153,1836,2341,1056,2703,858,849,2324,197,2627,2007,1315,726,2898,71,2575,2015,726,866,0,153,1836,2341,1056,2703,858,849,2324,197,2627,2007,1315,726,2898,71,2575,2015,726,866,0,153,1836,2341,1056,2703,858,849,2324,197,2627,2007,1315,726,2898,71,2575,2015,726,866,0,153,1836,2341,1056,2703,858,849,2324,197,2627,2007,1315,726,2898,71,2575,2015,726,866,0,153,1836,2341,1056,2703,858,849,2324"
